ID,Original User Story,Rewritten User Story,Fuzzy Terms (with source),I_before,I_after,delta_I,N_before,N_after,delta_N,V_before,V_after,delta_V,E_before,E_after,delta_E,S_before,S_after,delta_S,T_before,T_after,delta_T,overall_before,overall_after,delta_overall,Low-score Explanation (<2)
US011,"As a dataset developer, I want to deploy a dataset type independent from any app and allow apps to create and use dataset instances of that type.","User Story:
As a dataset developer, I want to implement a dataset type that operates independently of any specific application, enabling various applications to create and utilize instances of that dataset type seamlessly.

Acceptance Criteria:
- The dataset type must be deployable without reliance on any particular application, ensuring flexibility.
- At least 3 different applications should be able to create instances of the dataset type within 2 weeks of deployment.
- The dataset instances must be accessible and usable by the applications with a response time of less than 1 second for data retrieval.

Test Outline:
- Verify that the dataset type can be deployed independently by testing its installation process without any app dependencies.
- Check that at least 3 applications can successfully create instances of the dataset type and document the time taken for each.
- Measure the response time for data retrieval from the dataset instances to ensure it meets the specified performance criteria.","it (ISO 29148)
that (ISO 29148)
be able to (NASA ARM)
can (NASA ARM)
less (NASA ARM)",3,4,1.0,3,4,1.0,3,4,1.0,2,5,3.0,4,5,1.0,2,5,3.0,3,4,1.0,—
US012,"As a dataset developer, I want to have the option of forcing applications to have the dataset code injected at runtime.","User Story:
As a dataset developer, I want the capability to enforce runtime injection of dataset code into applications so that I can ensure consistent data handling and integration across various platforms.

Acceptance Criteria:
- Provide a configuration option that allows developers to enable or disable runtime dataset code injection.
- Ensure that applications utilizing this feature can successfully load the dataset code without errors in 95% of test cases.
- Document the implementation process and provide examples to facilitate adoption by at least 80% of the development team.

Test Outline:
- Test the configuration option to confirm it correctly enables or disables the dataset code injection.
- Run a series of applications with the feature enabled to verify that the dataset code loads correctly in the specified percentage of cases.
- Review the documentation and examples to ensure clarity and completeness, gathering feedback from the development team on usability.","it (ISO 29148)
this (ISO 29148)
that (ISO 29148)
capability to (NASA ARM)
can (NASA ARM)",3,4,1.0,2,5,3.0,2,5,3.0,2,5,3.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US013,"As a dataset developer, I want to have an archetype that helps me package my dataset type properly.","User Story:
As a dataset developer, I want to utilize a predefined archetype that guides me in structuring and packaging my dataset type effectively so that I can ensure consistency and compliance with industry standards.

Acceptance Criteria:
- The archetype must include at least 5 key attributes that are essential for proper dataset packaging.
- Documentation for the archetype should be available, detailing usage instructions and best practices.
- The archetype should be validated against at least 3 different dataset types to ensure versatility and reliability.

Test Outline:
- Review the archetype to confirm it contains the required key attributes for dataset packaging.
- Check the availability and clarity of the documentation to ensure it provides comprehensive guidance.
- Test the archetype with various dataset types and verify that it meets the validation criteria.","best (ISO 29148)
it (ISO 29148)
that (ISO 29148)
can (NASA ARM)
best (NASA ARM)",3,4,1.0,2,3,1.0,2,4,2.0,2,4,2.0,4,4,0.0,2,4,2.0,3,4,1.0,—
US014,"As a dataset developer, I want to separate the interface from the implementation of a dataset type.","User Story:
As a dataset developer, I want to decouple the interface from the implementation of a dataset type so that I can enhance modularity and facilitate easier updates or changes without affecting dependent components.

Acceptance Criteria:
- Define a clear interface for the dataset type that outlines all required methods and properties.
- Implement the dataset type in a way that adheres to the defined interface, ensuring no direct dependencies on the implementation details.
- Ensure that at least 90% of existing functionalities remain intact after the separation is completed.

Test Outline:
- Review the interface documentation to confirm that all necessary methods and properties are included and clearly defined.
- Conduct unit tests to verify that the implementation complies with the interface and functions correctly without any direct dependencies.
- Perform regression testing to ensure that existing functionalities are preserved and operate as expected.","that (ISO 29148)
all (ISO 29148)
can (NASA ARM)",3,4,1.0,2,4,2.0,2,5,3.0,2,5,3.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US015,"As an app developer, I want to only depend on the interface of a dataset type in my app and have the system inject the implementation at runtime.","User Story:
As an app developer, I want to rely solely on the interface of a dataset type within my application, allowing the system to dynamically inject the appropriate implementation at runtime, thereby enhancing flexibility and reducing coupling.

Acceptance Criteria:
- Ensure that the application can function correctly with any implementation of the dataset interface without requiring code changes.
- Validate that the correct implementation is injected at runtime based on configuration settings or context.
- Confirm that the application maintains performance benchmarks with the injected implementations, ensuring no degradation in response time or resource usage.

Test Outline:
- Test the application with multiple implementations of the dataset interface to verify functionality remains consistent.
- Check the configuration settings to ensure the correct implementation is selected and injected during runtime.
- Measure the application's performance metrics to ensure they meet predefined standards with the injected implementations.","that (ISO 29148)
appropriate (ISO 29148)
can (NASA ARM)",3,4,1.0,3,4,1.0,3,4,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,4,1.0,—
US016,"As an app developer, I want to write unit tests for an app that depends on the interface of a dataset type.","User Story:
As an app developer, I want to create comprehensive unit tests for the application that relies on the specific interface of a dataset type, ensuring that all functionalities are validated and any potential issues are identified early in the development process.

Acceptance Criteria:
- Develop at least 10 unit tests that cover all critical methods and properties of the dataset interface.
- Achieve a minimum code coverage of 90% for the dataset interface through these unit tests.
- Ensure that all unit tests pass successfully without any errors or failures.

Test Outline:
- Run the unit tests and verify that all 10 tests execute and pass without any issues.
- Use a code coverage tool to confirm that the coverage for the dataset interface meets or exceeds the 90% threshold.","that (ISO 29148)
these (ISO 29148)
all (ISO 29148)",2,4,2.0,2,4,2.0,2,4,2.0,2,5,3.0,4,5,1.0,2,5,3.0,2,4,2.0,—
US017,"As a dataset developer, I want to assign explicit versions to the code of a dataset type.","User Story:
As a dataset developer, I want to implement a versioning system for the code associated with each dataset type so that I can track changes effectively and ensure consistency across different iterations.

Acceptance Criteria:
- Each dataset type must have a unique version identifier assigned, following a semantic versioning format (e.g., v1.0.0).
- The versioning system should allow for at least 5 major, 10 minor, and 15 patch updates without conflicts.
- Documentation must be updated to reflect the version history and changes made for each dataset type.

Test Outline:
- Verify that each dataset type has a version identifier that adheres to the semantic versioning format.
- Check the versioning system to ensure it accommodates the specified number of updates without issues.
- Review the documentation to confirm that it accurately reflects the version history and associated changes.","it (ISO 29148)
that (ISO 29148)
can (NASA ARM)",4,4,0.0,3,4,1.0,3,5,2.0,2,5,3.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US018,"As a dataset developer, I want to deploy a new version of a dataset type without affecting the dataset instances of that type.","User Story:
As a dataset developer, I want to implement a new version of a dataset type while ensuring that existing dataset instances remain unaffected, so that users can continue to access and utilize their data without interruption.

Acceptance Criteria:
- The new version of the dataset type must be deployed with a versioning system that allows for backward compatibility with existing instances.
- Ensure that at least 95% of existing dataset instances function correctly without any errors post-deployment.
- Provide documentation detailing the changes in the new version and instructions for users to transition smoothly.

Test Outline:
- Validate that existing dataset instances operate as expected after the new version is deployed by running a series of functional tests.
- Review the versioning system to confirm that it supports backward compatibility and does not disrupt current instances.
- Check user feedback and support tickets for any issues related to the deployment to ensure minimal disruption.","it (ISO 29148)
that (ISO 29148)
minimal (ISO 29148)
can (NASA ARM)",4,4,0.0,3,4,1.0,3,5,2.0,2,5,3.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US019,"As an app developer, I want to create a dataset instance with a specific version of a dataset type.","User Story:
As an app developer, I want to instantiate a dataset with a designated version of a specific dataset type so that I can ensure compatibility and leverage the latest features or fixes available in that version.

Acceptance Criteria:
- Successfully create a dataset instance using a specified version of the dataset type without errors.
- Validate that the dataset instance reflects the correct version by checking version metadata.
- Ensure that the dataset instance can be accessed and utilized by the application within 2 seconds of creation.

Test Outline:
- Attempt to create a dataset instance with a defined version and confirm that the operation completes successfully.
- Retrieve and verify the version metadata of the created dataset instance to ensure it matches the specified version.
- Measure the time taken to access the dataset instance post-creation to ensure it meets the performance criteria.","it (ISO 29148)
that (ISO 29148)
can (NASA ARM)",3,4,1.0,3,4,1.0,3,4,1.0,2,5,3.0,4,5,1.0,2,5,3.0,3,4,1.0,—
US020,"As a dataset developer, I want to explore a dataset instance created from a dataset type that was deployed by itself.","User Story:
As a dataset developer, I want to analyze a specific instance of a dataset that has been independently deployed from its dataset type so that I can validate its structure and ensure it meets the required specifications for further development.

Acceptance Criteria:
- Successfully access and explore the dataset instance created from the deployed dataset type.
- Confirm that the dataset instance adheres to the defined schema and data quality standards.
- Document any discrepancies or issues found during the exploration process for resolution.

Test Outline:
- Verify access to the dataset instance and ensure it is operational.
- Check the dataset instance against the schema to confirm compliance with the expected structure.
- Review and log any findings or issues encountered during the exploration for follow-up actions.","it (ISO 29148)
that (ISO 29148)
can (NASA ARM)",3,4,1.0,2,4,2.0,2,4,2.0,2,4,2.0,4,4,0.0,2,4,2.0,3,4,1.0,—
US021,"As a dataset developer, I want to delete outdated versions of a dataset type and I expect this to fail if there are any dataset instances with that version of the type.","User Story:
As a dataset developer, I want to remove obsolete versions of a specific dataset type so that I can maintain a clean and efficient data environment, ensuring that only relevant versions are available for use.

Acceptance Criteria:
- Attempting to delete a dataset version must result in a failure if there are any existing dataset instances associated with that version.
- The system should provide a clear error message indicating the presence of dependent dataset instances that prevent deletion.
- The deletion process must log the attempt and the reason for failure for auditing purposes.

Test Outline:
- Initiate a deletion request for a dataset version that has active instances and verify that the operation fails as expected.
- Check that the appropriate error message is displayed to the user, detailing the reason for the failure.
- Review the system logs to confirm that the deletion attempt and its failure reason are recorded accurately.","efficient (ISO 29148)
that (ISO 29148)
appropriate (ISO 29148)
can (NASA ARM)",3,4,1.0,3,4,1.0,3,5,2.0,2,5,3.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US022,"As a dataset developer, I want to list all dataset instances that use a dataset type or a specific version of a type.","User Story:
As a dataset developer, I want to retrieve a comprehensive list of all dataset instances associated with a specific dataset type or a designated version of that type, so that I can efficiently manage and analyze the datasets relevant to my projects.

Acceptance Criteria:
- Successfully query and return all dataset instances linked to the specified dataset type.
- Accurately filter and display dataset instances that correspond to a particular version of the dataset type.
- Ensure the response time for retrieving the dataset instances does not exceed 3 seconds.

Test Outline:
- Execute a query to list dataset instances by dataset type and verify that all relevant instances are included in the results.
- Test the filtering functionality by specifying a version and confirm that only instances matching that version are returned.
- Measure the response time of the query to ensure it meets the performance criterion.","it (ISO 29148)
that (ISO 29148)
all (ISO 29148)
can (NASA ARM)",4,4,0.0,3,4,1.0,3,5,2.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US023,"As a data scientist, I want to be able to create a dataset instance of an existing dataset type without writing code.","User Story:
As a data scientist, I want to effortlessly generate a dataset instance from a predefined dataset type through a user-friendly interface, so that I can focus on analysis rather than coding, thereby increasing my productivity.

Acceptance Criteria:
- Provide a graphical interface that allows the creation of a dataset instance without any coding required.
- Ensure that the dataset instance can be created in under 3 minutes from the selection of the dataset type.
- Validate that the created dataset instance accurately reflects the properties and structure of the selected dataset type.

Test Outline:
- Test the graphical interface to confirm that a dataset instance can be created without writing any code.
- Measure the time taken from the start of the dataset creation process to completion to ensure it meets the 3-minute requirement.
- Review the properties of the created dataset instance to verify that they match the specifications of the chosen dataset type.","it (ISO 29148)
that (ISO 29148)
can (NASA ARM)",4,5,1.0,3,4,1.0,3,5,2.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US024,"As a data scientist, I want to be able to upgrade a dataset instance to a new version of its code.","User Story:
As a data scientist, I want to upgrade a dataset instance to the latest version of its code so that I can leverage improved features and enhancements for more accurate data analysis.

Acceptance Criteria:
- The upgrade process must allow for seamless transition to the new code version without data loss.
- The system should provide a confirmation message upon successful upgrade completion.
- The upgraded dataset instance must maintain compatibility with existing data queries and analytics tools.

Test Outline:
- Execute the upgrade process and verify that no data is lost during the transition.
- Check for a confirmation message indicating the successful upgrade of the dataset instance.
- Run existing data queries against the upgraded instance to ensure compatibility and correct functionality.","that (ISO 29148)
improved (ISO 29148)
can (NASA ARM)
improved (NASA ARM)
more (NASA ARM)",3,4,1.0,2,3,1.0,2,4,2.0,2,4,2.0,4,4,0.0,2,4,2.0,3,4,1.0,—
US025,"As a hydrator user, I want to create a pipeline that reads or writes an existing dataset instance.","User Story:
As a hydrator user, I want to develop a data pipeline that can efficiently read from or write to an existing dataset instance, enabling seamless data integration and processing.

Acceptance Criteria:
- The pipeline must successfully read data from the specified dataset instance with a minimum accuracy of 95%.
- The pipeline should be able to write data back to the dataset instance without errors, achieving a success rate of 100%.
- The entire read/write operation should complete within a maximum time frame of 10 seconds.

Test Outline:
- Validate the accuracy of the data read from the dataset instance by comparing it against the original data.
- Monitor the write operation to ensure that all data is correctly saved to the dataset instance and no errors occur.
- Measure the total time taken for the read/write operations to confirm it meets the specified time limit.","it (ISO 29148)
that (ISO 29148)
all (ISO 29148)
be able to (NASA ARM)
can (NASA ARM)",4,4,0.0,3,4,1.0,3,4,1.0,2,5,3.0,4,5,1.0,2,5,3.0,3,4,1.0,—
US026,"As a hydrator user, I want to create a pipeline that reads or writes a new dataset instance and I want to create that dataset instance as part of pipeline creation.","User Story:
As a hydrator user, I want to establish a data pipeline that can both read from and write to a new dataset instance, ensuring that the creation of this dataset instance is integrated into the pipeline setup process.

Acceptance Criteria:
- The pipeline creation process must include an option to define and create a new dataset instance simultaneously.
- The pipeline should successfully read from the newly created dataset instance within 5 minutes of its creation.
- The pipeline must be able to write data to the new dataset instance without errors, achieving a success rate of 95% or higher.

Test Outline:
- Verify that the pipeline creation interface allows for the definition and creation of a new dataset instance.
- Monitor the time taken for the pipeline to read from the newly created dataset instance to ensure it meets the 5-minute requirement.
- Test the writing functionality to the new dataset instance and confirm that at least 95% of attempts succeed without errors.","it (ISO 29148)
this (ISO 29148)
that (ISO 29148)
be able to (NASA ARM)
can (NASA ARM)",3,4,1.0,3,4,1.0,3,4,1.0,2,5,3.0,4,5,1.0,2,5,3.0,3,4,1.0,—
US027,"As a hydrator user, I want to specify an explicit version of the dataset types of the dataset instances created by my pipeline and I expect pipeline creation to fail if that results in incompatible upgrade of an existing dataset instance that is shared with other apps or pipelines.","User Story:
As a hydrator user, I want to define a specific version for the dataset types associated with the dataset instances generated by my pipeline, so that the pipeline creation process will fail if it leads to an incompatible upgrade of an existing dataset instance that is utilized by other applications or pipelines.

Acceptance Criteria:
- The system must validate the specified dataset type version against existing instances and reject the pipeline creation if an incompatibility is detected.
- Provide a clear error message indicating the reason for the failure when an incompatible version is specified.
- Ensure that the validation process completes within 2 seconds to maintain a smooth user experience.

Test Outline:
- Attempt to create a pipeline with a specified dataset type version that is known to be incompatible with an existing instance and verify that the creation fails.
- Check that the error message returned clearly explains the incompatibility issue.
- Measure the time taken for the validation process to ensure it meets the 2-second requirement.","it (ISO 29148)
that (ISO 29148)",3,5,2.0,3,4,1.0,3,5,2.0,3,5,2.0,3,5,2.0,2,5,3.0,3,5,2.0,—
US028,"As a hydrator user, I want to explore the datasets created by my pipeline.","User Story:
As a hydrator user, I want to access and analyze the datasets generated by my data pipeline so that I can derive insights and make informed decisions based on the data.

Acceptance Criteria:
- Successfully list all datasets created by the pipeline with metadata including creation date and size.
- Enable filtering options to sort datasets by parameters such as date, size, and type.
- Provide a preview feature for at least 10% of the dataset content to facilitate quick analysis.

Test Outline:
- Verify that all datasets are displayed with the correct metadata after the pipeline execution.
- Test the filtering functionality to ensure it works accurately for different parameters.
- Check the preview feature to confirm that it displays a sample of the dataset content as specified.","it (ISO 29148)
that (ISO 29148)
all (ISO 29148)
can (NASA ARM)",3,4,1.0,2,4,2.0,2,5,3.0,2,5,3.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US029,"As a hydrator user, I want to ensure that all dataset instances created by apps are available as sinks and sources for pipelines.","User Story:
As a hydrator user, I want to guarantee that every dataset instance generated by applications is accessible as both sinks and sources for data pipelines, ensuring seamless data flow and integration.

Acceptance Criteria:
- All dataset instances created by applications must be listed as available sources within 5 minutes of creation.
- Each dataset instance should be verifiable as a sink option for pipelines within the same time frame.
- Ensure that at least 95% of dataset instances are correctly identified and accessible as both sinks and sources.

Test Outline:
- Monitor the creation of dataset instances and check the availability of these instances as sources within the specified time limit.
- Validate that the dataset instances are also listed as sinks by reviewing the pipeline configuration options.
- Conduct a random sampling of dataset instances to confirm that they meet the accessibility criteria for both sinks and sources.","that (ISO 29148)
these (ISO 29148)
all (ISO 29148)
every (ISO 29148)",3,4,1.0,3,4,1.0,3,4,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,4,1.0,—
US030,"As an app developer, I want to ensure that all dataset instances created by Hydrator pipelines are accessible to the app.","User Story:
As an app developer, I want to guarantee that every dataset instance generated by Hydrator pipelines is readily accessible to the application, ensuring seamless integration and functionality.

Acceptance Criteria:
- Confirm that 100% of dataset instances created by Hydrator pipelines are retrievable by the app.
- Implement a monitoring system to track access attempts to dataset instances, aiming for a success rate of ≥95%.
- Ensure that the access latency for retrieving dataset instances does not exceed 1 second.

Test Outline:
- Conduct tests to verify that all dataset instances can be accessed by the app without any errors.
- Analyze the monitoring logs to ensure that the success rate of access attempts meets or exceeds the target.
- Measure the time taken to retrieve dataset instances and confirm that it remains within the specified latency threshold.","it (ISO 29148)
that (ISO 29148)
all (ISO 29148)
every (ISO 29148)
can (NASA ARM)",3,4,1.0,3,4,1.0,3,4,1.0,2,5,3.0,4,5,1.0,2,5,3.0,3,4,1.0,—
US031,"As a plugin developer, I want to include the code for a dataset type in the plugin artifact, so that when a pipeline using this plugin is created a dataset instance of that type is created and it is explorable and available to apps.","User Story:
As a plugin developer, I want to embed the code for a specific dataset type within the plugin artifact, so that when a pipeline utilizing this plugin is instantiated, a corresponding dataset instance of that type is automatically generated, making it easily explorable and accessible to applications.

Acceptance Criteria:
- The plugin artifact must successfully include the code for the dataset type, ensuring it is part of the deployment package.
- Upon creating a pipeline with the plugin, a dataset instance of the specified type should be generated within 2 minutes.
- The dataset instance must be fully explorable and available to at least 3 different applications immediately after creation.

Test Outline:
- Verify that the plugin artifact contains the correct code for the dataset type by inspecting the deployment package.
- Measure the time taken from pipeline creation to dataset instance generation to ensure it meets the 2-minute requirement.
- Check the accessibility of the dataset instance across the specified applications to confirm it is explorable.","it (ISO 29148)
this (ISO 29148)
that (ISO 29148)",3,4,1.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US032,"As a plugin developer, I want to use a custom dataset type that was deployed independently or as part of an app inside the plugin.","User Story:
As a plugin developer, I want to integrate a custom dataset type that can be deployed either independently or bundled within an application, so that I can enhance the plugin's functionality and provide tailored data solutions for users.

Acceptance Criteria:
- The custom dataset type must be deployable independently, allowing for flexible integration into various environments.
- The dataset type should also be able to be packaged with the application, ensuring seamless access within the plugin.
- Documentation must be provided to guide developers on how to implement and utilize the custom dataset type effectively.

Test Outline:
- Verify that the custom dataset type can be deployed independently and confirm its functionality in a standalone environment.
- Test the integration of the dataset type within an application to ensure it operates correctly within the plugin context.
- Review the provided documentation for clarity and completeness, ensuring it effectively supports developers in implementation.","it (ISO 29148)
that (ISO 29148)
be able to (NASA ARM)
can (NASA ARM)",4,4,0.0,3,4,1.0,3,5,2.0,2,5,3.0,4,5,1.0,2,5,3.0,3,5,2.0,—
