ID,Original User Story,Rewritten User Story,Fuzzy Terms (with source),I_before,I_after,delta_I,N_before,N_after,delta_N,V_before,V_after,delta_V,E_before,E_after,delta_E,S_before,S_after,delta_S,T_before,T_after,delta_T,overall_before,overall_after,delta_overall,Low-score Explanation (<2)
US011,"As a site member, I want to mark my email address as private even if the rest of my profile is not, so that no one can contact me.","User Story:
As a site member, I want the option to designate my email address as private, regardless of the visibility settings of my other profile information, so that I can maintain my privacy and prevent unsolicited contact from other users.

Acceptance Criteria:
- Users must have a clear toggle option to mark their email address as private, which should be easily accessible in the account settings.
- When the email is marked as private, it should not be visible to any other users, ensuring 100% confidentiality.
- At least 85% of users should indicate satisfaction with the privacy feature in a follow-up survey conducted within one month of implementation.

Test Outline:
- Verify that the toggle for marking the email as private is functional and easily found in the account settings.
- Check that the email address is not displayed to other users when the privacy setting is activated.
- Conduct a survey to measure user satisfaction regarding the privacy feature and its effectiveness.","it (ISO 29148)
that (ISO 29148)
can (NASA ARM)",5,4,-1.0,4,4,0.0,5,5,0.0,4,5,1.0,5,5,0.0,3,5,2.0,4,5,1.0,—
US012,"As a site member, I want to send an email to any member via a form, so that we can connect.","User Story:
As a site member, I want to utilize a user-friendly email form to send messages to any other member, enabling seamless communication and fostering connections within the community, with a goal of increasing member interactions by at least 25%.

Acceptance Criteria:
- The email form must allow users to input a recipient's username, subject line, and message body, with a maximum character limit of 500 for the message.
- Emails should be sent successfully within 2 seconds of submission, with a confirmation notification displayed to the sender.
- At least 75% of users should report satisfaction with the email feature in follow-up surveys, indicating it enhances their ability to connect with others.

Test Outline:
- Verify that the email form captures all required fields and adheres to the character limit for messages.
- Measure the time taken for the email to be sent and the confirmation notification to appear.
- Conduct user surveys to evaluate the effectiveness and satisfaction of the email communication feature.","it (ISO 29148)
that (ISO 29148)
all (ISO 29148)",5,4,-1.0,4,4,0.0,5,4,-1.0,4,5,1.0,5,5,0.0,3,5,2.0,4,4,0.0,—
US013,"As a site administrator, I want to read practicing and training applications and approve or reject them, so that only applicants who qualify can become CSPs or CSTs.","User Story:
As a site administrator, I want to review and evaluate applications for practicing and training positions so that I can approve or reject candidates based on their qualifications, ensuring that only eligible individuals become Certified Service Providers (CSPs) or Certified Service Trainers (CSTs), thereby maintaining a high standard of service quality.

Acceptance Criteria:
- The application review process must allow for a decision (approve or reject) to be made within 48 hours of submission for at least 90% of applications.
- A standardized scoring rubric must be implemented to assess qualifications, ensuring consistency in evaluations across all applications.
- At least 95% of approved candidates should meet the performance benchmarks set for CSPs and CSTs within their first 6 months of service.

Test Outline:
- Track the time taken to review and decide on applications to ensure compliance with the 48-hour target.
- Review the scoring rubric application on a sample of applications to confirm consistency in evaluations.
- Monitor the performance of newly approved CSPs and CSTs to verify that 95% meet the established benchmarks.","that (ISO 29148)
all (ISO 29148)
can (NASA ARM)",4,4,0.0,4,4,0.0,5,5,0.0,4,5,1.0,5,4,-1.0,3,5,2.0,4,5,1.0,—
US014,"As a site administrator, I want to edit any site member profile, so that I can correct problems for members.","User Story:
As a site administrator, I want the capability to edit any member's profile on the site so that I can promptly address and rectify issues for members, ensuring a seamless user experience and maintaining a member satisfaction rate of at least 90%.

Acceptance Criteria:
- The system must allow administrators to access and modify all fields in a member's profile, including contact information, preferences, and account status.
- Changes made to a member's profile should be saved and reflected in the system within 2 seconds.
- A log of all profile edits must be maintained, with timestamps and the administrator's ID, to ensure accountability and transparency.

Test Outline:
- Verify that the administrator can access and edit all necessary fields in a member's profile.
- Measure the time taken for changes to be saved and displayed in the system after editing.
- Review the edit log to ensure it accurately records all modifications made to member profiles.","it (ISO 29148)
that (ISO 29148)
all (ISO 29148)
capability to (NASA ARM)
can (NASA ARM)",5,4,-1.0,4,4,0.0,5,5,0.0,4,5,1.0,5,5,0.0,3,5,2.0,4,5,1.0,—
US015,"As a site visitor, I want to read current news on the home page, so that I stay current on agile news.","User Story:
As a site visitor, I want to access a dedicated section for current news on the home page so that I can stay informed about the latest developments in agile methodologies, enhancing my knowledge and engagement with the content by at least 25%.

Acceptance Criteria:
- The news section must display at least 5 of the most recent articles related to agile practices, updated daily.
- Each article should include a publication date and a brief summary of no more than 100 words to provide context.
- User engagement metrics should show a minimum increase of 25% in time spent on the home page after the news section is implemented.

Test Outline:
- Verify that the news section is present on the home page and displays the required number of articles.
- Check that each article includes the publication date and summary as specified.
- Analyze user engagement data to assess the increase in time spent on the home page post-implementation.","most (ISO 29148)
that (ISO 29148)
can (NASA ARM)
more (NASA ARM)",5,4,-1.0,4,4,0.0,5,5,0.0,4,5,1.0,5,5,0.0,3,5,2.0,4,5,1.0,—
US016,"As a site visitor, I want to access old news that is no longer on the home page, so that I can access things I remember from the past or that others mention to me.","User Story:
As a site visitor, I want to have access to archived news articles that are no longer featured on the homepage so that I can easily retrieve information I recall or that others reference, enhancing my overall engagement with the site by at least 20%.

Acceptance Criteria:
- The archive must contain at least 12 months of past news articles, organized by date and category for easy navigation.
- Users should be able to search the archive using keywords, with results displayed within 2 seconds.
- At least 75% of users should indicate that the archive feature improves their ability to find relevant past news in user feedback surveys.

Test Outline:
- Verify that the archive includes news articles from the past year and is organized effectively.
- Measure the response time for search queries within the archive to ensure it meets the 2-second requirement.
- Conduct user feedback surveys to assess the perceived value of the archive feature in retrieving past news.","easy (ISO 29148)
it (ISO 29148)
that (ISO 29148)
be able to (NASA ARM)
can (NASA ARM)",5,5,0.0,4,4,0.0,5,5,0.0,4,5,1.0,5,5,0.0,3,5,2.0,4,5,1.0,—
US017,"As a site visitor, I want to email news items to the editor, so that they can be considered for publication.","User Story:
As a site visitor, I want the ability to email news items directly to the editor so that my submissions can be reviewed for potential publication, increasing community engagement and contributing to a 20% rise in user-generated content.

Acceptance Criteria:
- The email submission form must be easily accessible from the homepage and include fields for the news item title, content, and the submitter's contact information.
- Users should receive a confirmation email within 5 minutes of submission, acknowledging receipt of their news item.
- At least 75% of users should report satisfaction with the submission process in follow-up surveys.

Test Outline:
- Verify that the email submission form is functional and accessible from the homepage.
- Measure the time taken to send confirmation emails after a news item is submitted.
- Conduct user surveys to evaluate the ease of use and satisfaction with the submission process.","that (ISO 29148)
can (NASA ARM)",5,4,-1.0,4,4,0.0,5,5,0.0,4,5,1.0,5,5,0.0,3,5,2.0,4,5,1.0,—
US018,"As a site editor, I want to set the following dates on a news item: Start Publishing Date, Old News Date, Stop Publishing Date, so that articles are published on and through appropriate dates.","User Story:
As a site editor, I want to configure the Start Publishing Date, Old News Date, and Stop Publishing Date for each news item so that articles are published and removed from visibility on the correct dates, ensuring that content remains relevant and up-to-date, thereby increasing reader engagement by at least 20%.

Acceptance Criteria:
- The system must allow the editor to set the Start Publishing Date and Stop Publishing Date with a calendar interface, ensuring dates are selectable within a range of 1 year.
- The Old News Date must be configurable to automatically change the status of articles to ""old"" after a specified period, with a minimum of 30 days from the Start Publishing Date.
- At least 90% of articles should adhere to the specified publishing dates without manual intervention, as verified by a monthly audit.

Test Outline:
- Test the calendar interface to ensure it allows for the selection of dates within the specified range.
- Verify that articles transition to ""old"" status correctly after the Old News Date is reached.
- Conduct an audit of published articles to confirm compliance with the set publishing dates.","it (ISO 29148)
that (ISO 29148)",4,4,0.0,4,4,0.0,5,5,0.0,4,4,0.0,5,5,0.0,3,5,2.0,4,4,0.0,—
US019,"As a site member, I want to subscribe to an RSS feed of news, so that I remain sufficiently and easily informed.","User Story:
As a site member, I want to subscribe to an RSS feed for news updates so that I can effortlessly stay informed about the latest developments, increasing my engagement with the site by at least 25%.

Acceptance Criteria:
- The RSS feed must provide updates at least 3 times per week, covering a variety of topics relevant to site members.
- Users should be able to subscribe to the RSS feed with a single click, and confirmation of subscription should be received within 5 seconds.
- At least 70% of subscribers should report that the RSS feed significantly enhances their awareness of site-related news in follow-up surveys.

Test Outline:
- Verify that the RSS feed is updated at the specified frequency and includes diverse topics.
- Measure the time taken for users to receive confirmation after subscribing to the feed.
- Conduct surveys to assess user satisfaction and perceived value of the RSS feed in keeping them informed.","that (ISO 29148)
be able to (NASA ARM)
can (NASA ARM)",4,5,1.0,4,4,0.0,5,5,0.0,4,5,1.0,5,5,0.0,3,5,2.0,4,5,1.0,—
US020,"As a site editor, I want to assign priority numbers to news items, so that I can indicate which articles I want featured most prominently on the site.","User Story:
As a site editor, I want to assign priority numbers to news articles so that I can clearly indicate which items should be featured prominently on the homepage, thereby increasing visibility and engagement with top stories by at least 25%.

Acceptance Criteria:
- The system must allow the assignment of priority numbers ranging from 1 to 10 for each news item.
- Articles with higher priority numbers should automatically be displayed at the top of the news section within 2 seconds of being updated.
- At least 85% of users should report that the priority system effectively highlights important news in user feedback surveys.

Test Outline:
- Verify that the priority assignment feature allows for numbers between 1 and 10 and updates the display order accordingly.
- Measure the time taken for the homepage to reflect changes in article priority after updates are made.
- Conduct user feedback surveys to evaluate the effectiveness of the priority system in enhancing article visibility.","that (ISO 29148)
can (NASA ARM)",5,4,-1.0,4,4,0.0,5,5,0.0,4,5,1.0,5,5,0.0,3,5,2.0,4,5,1.0,—
US021,"As a site visitor, I want to see a list of all upcoming Certification Courses and can page through them if there are a lot, so that I can choose the best course for me.","User Story:
As a site visitor, I want to access a comprehensive list of all upcoming Certification Courses with pagination functionality so that I can easily browse through the options and select the course that best fits my needs, increasing my course enrollment likelihood by at least 20%.

Acceptance Criteria:
- The list must display at least 20 courses per page, with a clear pagination control allowing navigation through a minimum of 5 pages.
- Each course entry should include essential details such as course title, date, duration, and a brief description.
- User engagement metrics should show a 20% increase in course inquiries or enrollments within 3 months of implementing the feature.

Test Outline:
- Verify that the course list displays the correct number of courses per page and that pagination controls function properly.
- Check that all necessary course details are present and accurately displayed for each entry.
- Analyze user engagement data to assess the impact of the new feature on course inquiries and enrollments.","best (ISO 29148)
that (ISO 29148)
all (ISO 29148)
can (NASA ARM)
best (NASA ARM)",4,4,0.0,4,4,0.0,5,5,0.0,4,5,1.0,5,5,0.0,3,5,2.0,4,5,1.0,—
US022,"As a site visitor, I want to see a list of all upcoming Other Courses and can page through them if necessary, so that I can choose the best course for me.","User Story:
As a site visitor, I want to access a comprehensive list of all upcoming courses categorized as ""Other Courses"" and have the ability to navigate through multiple pages if necessary, so that I can easily identify and select the course that best fits my interests, increasing my course enrollment likelihood by at least 20%.

Acceptance Criteria:
- The list must display at least 15 upcoming courses per page, with a pagination feature allowing users to navigate through a minimum of 5 pages.
- Each course entry should include essential details such as course title, date, duration, and a brief description.
- User engagement metrics should show a 20% increase in course inquiries or enrollments within 3 months of implementing the feature.

Test Outline:
- Verify that the list displays the required number of courses per page and that pagination functions correctly.
- Check that all necessary course details are present and accurately displayed for each entry.
- Analyze user engagement data to assess the impact of the new feature on course inquiries and enrollments.","best (ISO 29148)
that (ISO 29148)
all (ISO 29148)
can (NASA ARM)
best (NASA ARM)",4,4,0.0,4,4,0.0,5,5,0.0,4,5,1.0,5,5,0.0,3,5,2.0,4,5,1.0,—
US023,"As a site visitor, I want to see a list of all upcoming Events, so that I can decide if I want to attend any.","User Story:
As a site visitor, I want to access a comprehensive list of all upcoming events displayed on the website so that I can evaluate which events I may want to attend, increasing my engagement with the site by at least 25%.

Acceptance Criteria:
- The events list must include at least 15 upcoming events, with details such as date, time, location, and a brief description for each event.
- The events should be sortable by date and category, with filters available to narrow down options based on user preferences.
- At least 70% of visitors should indicate in feedback surveys that the events list helped them make informed decisions about attendance.

Test Outline:
- Verify that the events list displays a minimum of 15 upcoming events with all required details.
- Test the sorting and filtering functionality to ensure it works correctly and efficiently.
- Conduct user feedback surveys to measure the effectiveness of the events list in aiding decision-making.","it (ISO 29148)
that (ISO 29148)
all (ISO 29148)
can (NASA ARM)
may (NASA ARM)",5,5,0.0,4,4,0.0,5,5,0.0,4,5,1.0,5,5,0.0,3,5,2.0,4,5,1.0,—
US024,"As a trainer, I want to create a new course or event, so that site visitors can see it.","User Story:
As a trainer, I want to develop and publish a new course or event on the platform so that site visitors can easily discover and enroll in it, increasing course enrollment by at least 25% within the first month of launch.

Acceptance Criteria:
- The course or event must be created with a detailed description, including objectives, duration, and prerequisites, and published within 2 business days.
- The new course or event should be prominently displayed on the homepage and in the relevant category section, ensuring visibility to at least 90% of site visitors.
- Track enrollment numbers and achieve at least a 25% increase in sign-ups compared to the previous course launch within the first month.

Test Outline:
- Review the course or event listing to ensure all required information is included and accurately presented.
- Monitor website analytics to confirm that the new course or event is receiving adequate visibility and track enrollment metrics post-launch.","it (ISO 29148)
that (ISO 29148)
adequate (ISO 29148)
all (ISO 29148)
adequate (NASA ARM)
can (NASA ARM)",5,4,-1.0,4,4,0.0,5,5,0.0,4,5,1.0,5,5,0.0,3,5,2.0,4,5,1.0,—
US025,"As a trainer, I want to create an Other Course or Event I am charged a listing fee for that activity, so that I don't list events I don't really intend to hold.","User Story:
As a trainer, I want to establish a listing fee for creating an Other Course or Event so that I can ensure that only serious and intended events are posted, reducing the number of uncommitted listings by at least 50%.

Acceptance Criteria:
- A listing fee must be implemented, with a minimum charge of $50 for each event or course created.
- The system should track and report the number of events listed before and after the fee implementation, aiming for a reduction of at least 50% in unverified listings.
- User feedback should indicate that at least 85% of trainers feel the fee encourages more commitment to hosting events.

Test Outline:
- Verify that the listing fee is correctly applied during the event creation process.
- Analyze the data on event listings to compare the number of serious listings before and after the fee is introduced.
- Conduct surveys with trainers to assess their perceptions of the fee's impact on event commitment.","that (ISO 29148)
can (NASA ARM)
more (NASA ARM)",4,4,0.0,4,4,0.0,5,5,0.0,4,5,1.0,4,5,1.0,3,5,2.0,4,5,1.0,—
US026,"As a site administrator, I want to create an Other Course or Event that is not charged a listing fee, so that the Scrum Alliance doesn't charge itself for Scrum Gatherings that it puts on.","User Story:
As a site administrator, I want to establish a listing for an Other Course or Event that incurs no listing fee, ensuring that the Scrum Alliance can host Scrum Gatherings without incurring additional costs, thereby maintaining budget efficiency and promoting more events.

Acceptance Criteria:
- The listing process for Other Courses or Events must be clearly defined and accessible, with no associated fees for at least 100% of Scrum Gatherings organized by the Scrum Alliance.
- The system should automatically categorize these events to differentiate them from fee-based listings.
- At least 90% of event organizers should confirm that the no-fee listing process is straightforward and beneficial in post-event feedback.

Test Outline:
- Review the listing process to ensure it allows for the creation of fee-free events without complications.
- Monitor the categorization of events to confirm that they are correctly identified as Other Courses or Events.
- Collect feedback from event organizers to evaluate their satisfaction with the no-fee listing feature.","it (ISO 29148)
that (ISO 29148)
these (ISO 29148)
can (NASA ARM)
more (NASA ARM)",4,4,0.0,3,4,1.0,5,4,-1.0,3,5,2.0,4,5,1.0,2,5,3.0,4,4,0.0,—
US027,"As a site administrator, I want to set the listing fee per Other Course or Event, so that we have flexibility on what to charge in the future.","User Story:
As a site administrator, I want the capability to establish and adjust the listing fee for each Other Course or Event individually, so that we can strategically optimize our pricing model and increase revenue by at least 20% over the next fiscal year.

Acceptance Criteria:
- The system must allow for the setting of listing fees ranging from $5 to $100 for each course or event.
- Changes to the listing fee should be reflected in the system within 5 minutes of being updated.
- A report should be generated monthly to analyze the impact of fee adjustments on course/event enrollment and overall revenue.

Test Outline:
- Verify that the listing fee can be set and modified within the specified range for various courses and events.
- Check that the updated fees are displayed correctly on the site within the 5-minute timeframe.
- Review the monthly revenue report to assess the correlation between listing fees and enrollment figures.","that (ISO 29148)
capability to (NASA ARM)
can (NASA ARM)",5,4,-1.0,4,4,0.0,5,5,0.0,4,5,1.0,5,5,0.0,3,5,2.0,4,5,1.0,—
US028,"As a trainer, I want to update one of my existing courses or events, so that it reflects accurate information.","User Story:
As a trainer, I want to revise the content of one of my existing courses or events to ensure it contains accurate and up-to-date information, thereby increasing participant satisfaction and knowledge retention by at least 20%.

Acceptance Criteria:
- The course or event materials must be updated to reflect the latest information and best practices, with changes documented and approved by a subject matter expert.
- All updates should be completed and published at least 2 weeks prior to the next scheduled session.
- Post-event feedback should indicate that at least 85% of participants found the information relevant and useful.

Test Outline:
- Review the updated course materials against the latest industry standards to confirm accuracy.
- Check the publication date of the updated materials to ensure compliance with the 2-week deadline.
- Analyze participant feedback to measure satisfaction and relevance of the updated content.","best (ISO 29148)
it (ISO 29148)
that (ISO 29148)
all (ISO 29148)
best (NASA ARM)",4,4,0.0,3,4,1.0,4,4,0.0,3,5,2.0,4,5,1.0,2,5,3.0,3,4,1.0,—
US029,"As a trainer, I want to delete one of my courses or events, so that it's no longer listed if I cancel for some reason.","User Story:
As a trainer, I want the ability to remove a specific course or event from my listing so that it is no longer visible to users, ensuring that outdated or canceled offerings do not mislead potential participants and maintaining an accurate schedule.

Acceptance Criteria:
- The system must allow trainers to delete a course or event with a confirmation prompt to prevent accidental deletions.
- Deleted courses or events should be removed from the listing within 5 seconds of the action being confirmed.
- A notification should be sent to the trainer confirming the successful deletion of the course or event.

Test Outline:
- Test the deletion process to ensure that the confirmation prompt appears and that the course or event is removed from the listing within the specified time.
- Verify that the notification is received by the trainer after a successful deletion.","it (ISO 29148)
that (ISO 29148)",5,4,-1.0,4,4,0.0,5,5,0.0,4,5,1.0,5,5,0.0,3,5,2.0,4,5,1.0,—
US030,"As a trainer, I want to copy one of my courses or events, so that I can create a new one.","User Story:
As a trainer, I want the ability to duplicate an existing course or event so that I can efficiently create a new course with similar content, reducing my setup time by at least 50% and allowing me to focus on enhancing the learning experience.

Acceptance Criteria:
- The duplication feature must allow for the copying of all course materials, including descriptions, schedules, and participant lists, with a success rate of 95% in preserving original content.
- Users should be able to make edits to the duplicated course within 2 minutes of copying it.
- At least 85% of trainers should express satisfaction with the duplication process in feedback surveys conducted after implementation.

Test Outline:
- Test the duplication feature to ensure all relevant course materials are copied accurately.
- Measure the time taken for trainers to edit the duplicated course after copying.
- Collect and analyze feedback from trainers regarding their experience with the duplication feature.","it (ISO 29148)
that (ISO 29148)
all (ISO 29148)
be able to (NASA ARM)
can (NASA ARM)",5,4,-1.0,4,4,0.0,5,5,0.0,4,5,1.0,5,5,0.0,3,5,2.0,4,5,1.0,—
