ID,Original User Story,Rewritten User Story,Fuzzy Terms (with source),I_before,I_after,delta_I,N_before,N_after,delta_N,V_before,V_after,delta_V,E_before,E_after,delta_E,S_before,S_after,delta_S,T_before,T_after,delta_T,overall_before,overall_after,delta_overall,Low-score Explanation (<2)
US011,"As a UI designer, I want to move on to round 2 of Homepage edits, so that I can get approvals from leadership.","User Story:
As a UI designer, I want to progress to the second round of edits for the Homepage so that I can secure timely approvals from leadership and ensure alignment with our design objectives.

Acceptance Criteria:
- Complete the second round of Homepage edits by the specified deadline.
- Present the updated design to leadership for feedback within 2 business days of completion.
- Achieve at least 80% approval from leadership on the proposed changes to move forward.

Test Outline:
- Review the completed edits against the initial design requirements to ensure all changes are implemented.
- Schedule and conduct a presentation with leadership to gather feedback and document approval ratings.","secure (ISO 29148)
that (ISO 29148)
all (ISO 29148)
timely (NASA ARM)
can (NASA ARM)",3,4,1.0,2,4,2.0,3,4,1.0,2,4,2.0,4,4,0.0,2,4,2.0,3,4,1.0,—
US012,"As a Broker user, I want to Upload and Validate the error message to have accurate text.","User Story:
As a Broker user, I want to upload data and validate the error messages displayed so that I can ensure the accuracy and clarity of the text presented to users, enhancing the overall user experience.

Acceptance Criteria:
- Successfully upload a data file and receive a validation response within 3 seconds.
- Ensure that all error messages are checked for accuracy, with at least 95% of messages matching the expected text.
- Provide a mechanism for users to report any discrepancies in error messages, with a response time of 24 hours for resolution.

Test Outline:
- Test the upload functionality to confirm that the validation response time meets the 3-second requirement.
- Review the error messages generated during validation to verify that they align with the predefined accurate text.
- Simulate user reporting of an error message discrepancy and track the response time to ensure it is within the 24-hour window.","it (ISO 29148)
that (ISO 29148)
all (ISO 29148)
can (NASA ARM)",2,4,2.0,2,4,2.0,2,5,3.0,2,5,3.0,4,5,1.0,2,5,3.0,2,5,3.0,—
US013,"As a Broker user, I want the D1 file generation to be synced with the FPDS data load, so that I don't have to regenerate a file if no data has been updated.","User Story:
As a Broker user, I want the generation of the D1 file to be synchronized with the loading of FPDS data, so that I can avoid unnecessary file regeneration when there are no updates to the data, thereby saving time and resources.

Acceptance Criteria:
- Ensure that the D1 file is generated only when there are changes in the FPDS data, reducing redundant file creation by at least 80%.
- Implement a notification system that alerts users when the D1 file is generated due to data updates.
- Confirm that the synchronization process completes within 2 minutes of the FPDS data load.

Test Outline:
- Monitor the D1 file generation process to verify that it only occurs when FPDS data has been modified.
- Check the notification system to ensure users receive alerts for file generation events.
- Measure the time taken for the synchronization process to ensure it meets the 2-minute requirement.","it (ISO 29148)
that (ISO 29148)
can (NASA ARM)",4,4,0.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US014,"As a Website user, I want to access published FABS files, so that I can see the new files as they come in.","User Story:
As a Website user, I want to easily access newly published FABS files so that I can stay updated with the latest information as it becomes available.

Acceptance Criteria:
- Ensure that all newly published FABS files are accessible within 10 minutes of their release.
- Provide a clear notification system that alerts users when new FABS files are available for viewing.
- Implement a user-friendly interface that allows users to filter and search for FABS files by date and category.

Test Outline:
- Monitor the time taken for new FABS files to appear on the website after publication to confirm it meets the 10-minute requirement.
- Test the notification system to ensure users receive alerts for new file releases.
- Evaluate the search and filter functionality to ensure it works effectively for users looking for specific FABS files.","it (ISO 29148)
that (ISO 29148)
all (ISO 29148)
can (NASA ARM)",4,5,1.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US015,"As an owner, I want to be sure that USAspending only send grant records to my system.","User Story:
As an owner, I want to ensure that only grant records from USAspending are transmitted to my system so that I can maintain data integrity and compliance with funding regulations.

Acceptance Criteria:
- Confirm that the data feed exclusively includes grant records, with 100% accuracy in classification.
- Implement a validation process that checks for non-grant records, ensuring that any such records are flagged and reported.
- Achieve a successful data transfer rate of at least 99% without errors related to record type misclassification.

Test Outline:
- Review the data feed to verify that all records are classified as grants and that no other types are present.
- Test the validation process by introducing non-grant records and ensuring they are correctly identified and reported.
- Monitor the data transfer logs to confirm that the success rate meets or exceeds the specified threshold.","that (ISO 29148)
all (ISO 29148)
can (NASA ARM)",2,4,2.0,2,4,2.0,2,4,2.0,2,5,3.0,4,5,1.0,2,5,3.0,2,4,2.0,—
US016,"As a Developer, I want to update the Broker validation rule table to account for the rule updates in DB-2213.","User Story:
As a Developer, I want to revise the Broker validation rule table to incorporate the updates specified in DB-2213, ensuring that the system adheres to the latest compliance standards and improves overall data integrity.

Acceptance Criteria:
- Implement all rule updates from DB-2213 into the Broker validation rule table by the end of the current sprint.
- Conduct unit tests to confirm that 100% of the updated rules are functioning correctly without errors.
- Document the changes made to the validation rules and ensure that the documentation is reviewed and approved by the QA team.

Test Outline:
- Review the Broker validation rule table to verify that all updates from DB-2213 have been accurately applied.
- Execute unit tests to ensure that each updated rule passes without any failures.
- Check the documentation for completeness and obtain sign-off from the QA team to confirm that it meets the required standards.","it (ISO 29148)
that (ISO 29148)
all (ISO 29148)",4,4,0.0,3,4,1.0,3,4,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,4,1.0,—
US017,"As a Developer, I want to add the GTAS window data to the database, so that I can ensure the site is locked down during the GTAS submission period.","User Story:
As a Developer, I want to integrate the GTAS window data into the database so that I can guarantee the site remains secure and inaccessible during the GTAS submission period, thereby protecting sensitive information.

Acceptance Criteria:
- Successfully add GTAS window data to the database with a confirmation of successful entry.
- Ensure that the site is locked down during the GTAS submission period, with access restricted to authorized personnel only.
- Implement logging to track any access attempts during the lockdown period, with a report generated for review.

Test Outline:
- Verify that the GTAS window data is correctly stored in the database by querying the relevant tables.
- Test the site’s access restrictions during the GTAS submission period to confirm that unauthorized users cannot access it.
- Review the access logs to ensure that all attempts to access the site during the lockdown are recorded accurately.","secure (ISO 29148)
it (ISO 29148)
that (ISO 29148)
all (ISO 29148)
can (NASA ARM)",4,4,0.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US018,"As a Developer, I want D Files generation requests to be managed and cached, so that duplicate requests do not cause performance issues.","User Story:
As a Developer, I want to implement a management and caching system for D Files generation requests so that we can eliminate duplicate requests and significantly enhance overall system performance.

Acceptance Criteria:
- Ensure that duplicate D Files generation requests are identified and managed, reducing unnecessary processing by at least 75%.
- Implement a caching mechanism that stores the results of D Files generation for a minimum of 10 minutes to prevent repeated computations.
- Monitor system performance to confirm that the average response time for D Files generation requests is reduced by at least 50%.

Test Outline:
- Test the system by sending multiple duplicate D Files generation requests and verify that only one request is processed.
- Check the cache to ensure that the results of the D Files generation are stored and retrieved correctly within the specified time frame.
- Measure the average response time for D Files generation requests before and after implementing the caching system to validate performance improvements.","that (ISO 29148)
can (NASA ARM)",3,4,1.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US019,"As a user, I want to access the raw agency published files from FABS via USAspending.","User Story:
As a user, I want to retrieve the raw agency published files from the Federal Awardee Performance and Integrity Information System (FABS) through the USAspending platform so that I can analyze the data for transparency and accountability in federal spending.

Acceptance Criteria:
- Successfully access the raw files published by agencies in FABS through the USAspending interface.
- Ensure that the files are available for download in a standardized format (e.g., CSV, JSON) within 2 clicks from the homepage.
- Confirm that the data retrieved is up-to-date, reflecting the latest published information within the last 30 days.

Test Outline:
- Verify that the user can navigate to the FABS section on USAspending and access the raw files without encountering errors.
- Check the number of clicks required to download the files from the homepage to ensure it meets the specified criteria.
- Validate the freshness of the data by comparing the download date of the files against the publication date in the FABS database.","it (ISO 29148)
that (ISO 29148)
can (NASA ARM)",3,4,1.0,2,4,2.0,2,5,3.0,2,5,3.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US020,"As an Agency user, I want to be able to include a large number of flexfields without performance impact.","User Story:
As an Agency user, I want to seamlessly incorporate a substantial number of flexfields into my workflow so that I can enhance data customization without experiencing any degradation in system performance.

Acceptance Criteria:
- Ensure that the system can handle at least 100 flexfields without any noticeable performance lag.
- Maintain a response time of under 1 second for loading and processing flexfields, regardless of the quantity.
- Validate that the user interface remains responsive and functional when all flexfields are displayed.

Test Outline:
- Conduct performance testing by adding varying numbers of flexfields, measuring the response time to ensure it stays below the specified threshold.
- Monitor system performance metrics during flexfield integration to confirm that there is no significant impact on usability.
- Gather user feedback on interface responsiveness when utilizing the maximum number of flexfields.","it (ISO 29148)
that (ISO 29148)
significant (ISO 29148)
all (ISO 29148)
can (NASA ARM)",3,4,1.0,3,5,2.0,3,4,1.0,2,5,3.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US021,"As a Broker user, I want  to help create content mockups, so that I can submit my data efficiently.","User Story:
As a Broker user, I want to collaborate in the development of content mockups so that I can efficiently submit my data and streamline the overall submission process.

Acceptance Criteria:
- Participate in at least 3 collaborative sessions to gather requirements for the content mockups.
- Ensure that the mockups are designed to accommodate 100% of the necessary data fields for submission.
- Achieve a user satisfaction score of 85% or higher on the usability of the mockups during testing.

Test Outline:
- Track attendance and contributions during the collaborative sessions to confirm participation.
- Review the final mockups to ensure all required data fields are included and functional.
- Conduct a user satisfaction survey post-testing to measure the usability score of the mockups.","that (ISO 29148)
all (ISO 29148)
can (NASA ARM)",3,4,1.0,2,4,2.0,3,5,2.0,2,5,3.0,4,5,1.0,1,5,4.0,2,5,3.0,—
US022,"As a UI designer, I want to track the issues that come up in Tech Thursday, so that I know what to test and what want s to be fixed.","User Story:
As a UI designer, I want to systematically document and monitor the issues raised during Tech Thursday sessions so that I can prioritize testing efforts and ensure that all identified concerns are addressed effectively.

Acceptance Criteria:
- Create a centralized issue tracking system that logs all reported problems from Tech Thursday.
- Ensure that each issue is categorized by severity and assigned a status (e.g., open, in progress, resolved).
- Generate a weekly report summarizing the issues discussed, including the number of issues resolved and outstanding.

Test Outline:
- Review the issue tracking system to confirm that all Tech Thursday issues are logged and categorized appropriately.
- Check the status of each issue to ensure it reflects the current progress and is updated regularly.
- Validate the accuracy of the weekly report by comparing it against the issues discussed during Tech Thursday.","it (ISO 29148)
that (ISO 29148)
all (ISO 29148)
can (NASA ARM)",2,4,2.0,2,4,2.0,3,5,2.0,2,5,3.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US023,"As an Owner, I want to create a user testing summary from the UI SME, so that I can know what UI improvements we will follow through on.","User Story:
As an Owner, I want to compile a comprehensive user testing summary based on feedback from the UI Subject Matter Expert (SME) so that I can identify and prioritize actionable UI enhancements for our product roadmap.

Acceptance Criteria:
- Gather detailed feedback from the UI SME that highlights at least 5 specific areas for improvement.
- Prioritize the identified UI improvements based on user impact and feasibility, categorizing them into high, medium, and low priority.
- Deliver the user testing summary document within 3 business days of the testing session.

Test Outline:
- Review the feedback provided by the UI SME to ensure it includes the required number of improvement areas.
- Validate the prioritization of improvements by cross-referencing with user feedback and project goals.
- Confirm the timely delivery of the user testing summary document to stakeholders.","it (ISO 29148)
that (ISO 29148)
timely (NASA ARM)
can (NASA ARM)",3,4,1.0,3,5,2.0,4,4,0.0,3,5,2.0,4,5,1.0,3,5,2.0,3,5,2.0,—
US024,"As a UI designer, I want to begin user testing, so that I can validate stakeholder UI improvement requests.","User Story:
As a UI designer, I want to initiate user testing sessions so that I can effectively validate and prioritize stakeholder requests for UI enhancements based on real user feedback.

Acceptance Criteria:
- Conduct at least 5 user testing sessions with diverse participants to gather comprehensive insights.
- Collect and analyze feedback from users, aiming for a minimum satisfaction score of 80% on proposed UI changes.
- Document and present findings to stakeholders within 2 weeks of completing the user testing sessions.

Test Outline:
- Schedule and execute user testing sessions, ensuring a varied participant group for diverse perspectives.
- Use surveys or interviews to assess user satisfaction and compile feedback for analysis.
- Prepare a report summarizing the findings and recommendations for stakeholders, ensuring timely delivery.","that (ISO 29148)
timely (NASA ARM)
can (NASA ARM)",4,4,0.0,3,5,2.0,4,5,1.0,3,5,2.0,4,5,1.0,3,5,2.0,4,5,1.0,—
US025,"As a UI designer, I want to schedule user testing, so that I can give the testers advanced notice to ensure buy-in.","User Story:
As a UI designer, I want to organize and schedule user testing sessions in advance so that I can provide testers with sufficient notice, ensuring their participation and commitment to the process.

Acceptance Criteria:
- Schedule user testing sessions at least 2 weeks in advance to allow testers ample time to prepare.
- Confirm participation from at least 80% of the invited testers prior to the testing date.
- Distribute testing materials and instructions to all participants at least 5 days before the session.

Test Outline:
- Review the calendar to verify that user testing sessions are scheduled with the required lead time.
- Track the confirmation responses from testers to ensure that the participation rate meets the target.
- Check the distribution logs to confirm that all necessary materials were sent to participants within the specified timeframe.","that (ISO 29148)
all (ISO 29148)
can (NASA ARM)",4,4,0.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,3,5,2.0,4,5,1.0,—
US026,"As an Owner, I want to design a schedule from the UI SME, so that I know the potential timeline of the UI improvements wanted.","User Story:
As an Owner, I want to collaborate with the UI Subject Matter Expert (SME) to create a detailed schedule for UI enhancements, so that I can clearly understand the projected timeline for implementing the desired improvements.

Acceptance Criteria:
- Develop a comprehensive schedule that outlines key milestones and deadlines for each UI improvement, with a completion target date.
- Ensure that the schedule includes at least 3 major phases of the UI improvement process, each with specific deliverables.
- Provide regular updates on the progress of the schedule, with adjustments made as necessary to stay on track.

Test Outline:
- Review the finalized schedule with the UI SME to confirm all milestones and deadlines are accurately captured.
- Monitor the progress against the schedule and document any deviations or delays, ensuring timely communication of updates.","that (ISO 29148)
all (ISO 29148)
timely (NASA ARM)
can (NASA ARM)",2,4,2.0,2,4,2.0,3,3,0.0,2,4,2.0,4,4,0.0,2,4,2.0,3,4,1.0,—
US027,"As an Owner, I want to design an audit from the UI SME, so that I know the potential scope of the UI improvements want ed.","User Story:
As an Owner, I want to collaborate with the UI Subject Matter Expert (SME) to create a comprehensive audit, so that I can clearly identify the potential areas for UI enhancements and prioritize improvements effectively.

Acceptance Criteria:
- Conduct a detailed audit that outlines at least 10 specific UI improvement opportunities.
- Provide a report that includes a prioritization of the identified improvements based on user impact and feasibility.
- Ensure the audit is completed and delivered within 2 weeks from the start date.

Test Outline:
- Review the audit report to confirm it lists a minimum of 10 actionable UI improvement suggestions.
- Validate the prioritization criteria used in the report by cross-referencing with user feedback and usability metrics.
- Check the completion date of the audit to ensure it aligns with the 2-week timeline.","it (ISO 29148)
that (ISO 29148)
can (NASA ARM)",2,4,2.0,2,5,3.0,3,4,1.0,2,5,3.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US028,"As a Developer, I want to prevent users from double publishing FABS submissions after refreshing, so that there are no duplicates.","User Story:
As a Developer, I want to implement a mechanism that prevents users from submitting duplicate FABS entries after refreshing the page, so that we maintain data integrity and eliminate redundancy in submissions.

Acceptance Criteria:
- Ensure that a submission can only be processed once per user session, preventing any duplicates.
- Implement a user notification system that alerts users if they attempt to submit a duplicate entry.
- Conduct testing to confirm that no duplicate FABS submissions occur after a page refresh in at least 95% of test cases.

Test Outline:
- Simulate a user session to verify that a second submission attempt is blocked after the first submission.
- Check that users receive a clear notification message when they try to submit a duplicate entry.
- Run multiple test scenarios to ensure that the system consistently prevents duplicates across various user sessions.","that (ISO 29148)
can (NASA ARM)",4,4,0.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US029,"As an data user, I want to receive updates to FABS records.","User Story:
As an data user, I want to receive timely updates on FABS (Federal Awardee Performance and Integrity Information System) records so that I can stay informed about changes that may impact my analysis and decision-making processes.

Acceptance Criteria:
- Ensure that updates to FABS records are delivered to users within 24 hours of any changes.
- Provide users with a summary of changes made to FABS records, including at least 3 key data points per update.
- Allow users to customize their notification preferences to receive updates via email or in-app alerts.

Test Outline:
- Track the time taken from when a FABS record is updated to when the user receives the notification to confirm it meets the 24-hour requirement.
- Review the content of the update notifications to ensure they include the specified key data points.
- Test the customization feature to verify that users can successfully select their preferred notification method and receive updates accordingly.","it (ISO 29148)
that (ISO 29148)
timely (NASA ARM)
can (NASA ARM)
may (NASA ARM)",2,4,2.0,2,4,2.0,2,4,2.0,2,5,3.0,4,5,1.0,2,5,3.0,2,4,2.0,—
US030,"As an Agency user, I want to be able to include a large number of flexfields without performance impact.","User Story:
As an Agency user, I want to seamlessly incorporate a substantial number of flexfields into my workflow so that I can enhance data customization without experiencing any degradation in system performance.

Acceptance Criteria:
- Ensure that the system can handle at least 100 flexfields without any noticeable performance lag.
- Maintain a response time of under 1 second for loading and processing flexfields, regardless of the quantity.
- Validate that the user interface remains responsive and functional when all flexfields are displayed.

Test Outline:
- Conduct performance testing by adding varying numbers of flexfields, measuring the response time to ensure it stays below the specified threshold.
- Monitor system performance metrics during flexfield integration to confirm that there is no significant impact on usability.
- Gather user feedback on interface responsiveness when utilizing the maximum number of flexfields.","it (ISO 29148)
that (ISO 29148)
significant (ISO 29148)
all (ISO 29148)
can (NASA ARM)",3,4,1.0,3,5,2.0,3,4,1.0,2,5,3.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US031,"As a Developer , I want to update the FABS sample file to remove FundingAgencyCode after FABS is updated to no longer require the header.","User Story:
As a Developer , I want to modify the FABS sample file to eliminate the FundingAgencyCode header, following the update to FABS that no longer necessitates this field, ensuring compliance with the latest specifications.

Acceptance Criteria:
- Confirm that the FundingAgencyCode header is completely removed from the FABS sample file.
- Validate that the updated sample file passes all relevant compliance checks without errors.
- Ensure that the documentation reflects the removal of the FundingAgencyCode header and provides clear instructions for users.

Test Outline:
- Review the FABS sample file to verify that the FundingAgencyCode header is absent.
- Run compliance checks on the updated sample file to ensure it meets the new FABS requirements.
- Check the documentation for accuracy and completeness regarding the changes made to the sample file.","it (ISO 29148)
this (ISO 29148)
that (ISO 29148)
all (ISO 29148)",4,4,0.0,3,4,1.0,3,4,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,4,1.0,—
US032,"As an agency user, I want to ensure that deleted FSRS records are not included in submissions.","User Story:
As an agency user, I want to guarantee that any deleted FSRS records are excluded from all submission processes so that the integrity and accuracy of the data submitted are maintained.

Acceptance Criteria:
- Confirm that deleted FSRS records are not present in the submission dataset.
- Ensure that the system automatically updates the submission list to reflect the removal of deleted records within 1 hour.
- Validate that users receive a notification confirming the exclusion of deleted records from submissions.

Test Outline:
- Review the submission dataset to verify that no deleted FSRS records are included.
- Monitor the system's update process to ensure it reflects changes within the specified time frame.
- Check for user notifications to confirm that they are informed about the exclusion of deleted records.","it (ISO 29148)
that (ISO 29148)
all (ISO 29148)",3,4,1.0,3,4,1.0,3,4,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,4,1.0,—
US033,"As a website user, I want to see updated financial assistance data daily.","User Story:
As a website user, I want to access updated financial assistance data on a daily basis so that I can make informed decisions based on the most current information available.

Acceptance Criteria:
- Financial assistance data must be refreshed and available for viewing at least once every 24 hours.
- Users should receive a notification confirming the data update within 1 hour of the refresh.
- The updated data should be easily accessible and clearly displayed on the website's main financial assistance page.

Test Outline:
- Monitor the data refresh schedule to ensure updates occur within the 24-hour timeframe.
- Check for user notifications to confirm they are sent within the specified hour after data updates.
- Evaluate the visibility and accessibility of the updated financial assistance data on the website.","most (ISO 29148)
that (ISO 29148)
every (ISO 29148)
can (NASA ARM)",4,5,1.0,3,4,1.0,3,5,2.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
