ID,Original User Story,Rewritten User Story,Fuzzy Terms (with source),I_before,I_after,delta_I,N_before,N_after,delta_N,V_before,V_after,delta_V,E_before,E_after,delta_E,S_before,S_after,delta_S,T_before,T_after,delta_T,overall_before,overall_after,delta_overall,Low-score Explanation (<2)
US011,"As a site member, I want to mark my email address as private even if the rest of my profile is not, so that no one can contact me.","User Story:
As a site member, I want the ability to designate my email address as private, regardless of the visibility settings of my other profile information, so that I can prevent unwanted contact from other users.

Acceptance Criteria:
- The option to mark the email address as private must be clearly available in the profile settings.
- When the email is marked as private, it should not be visible to any other users on the site.
- Users should receive a confirmation notification when they successfully change the privacy setting of their email address.

Test Outline:
- Verify that the privacy option for the email address is accessible and functional within the profile settings.
- Check that the email address is not displayed to other users when marked as private.
- Confirm that a notification is sent to the user upon successfully updating the email privacy setting.","it (ISO 29148)
that (ISO 29148)
can (NASA ARM)",4,5,1.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US012,"As a site member, I want to send an email to any member via a form, so that we can connect.","User Story:
As a site member, I want to utilize a form to send emails to any other member, so that I can establish connections and foster communication within the community.

Acceptance Criteria:
- The email form must allow users to select any member from a list of registered members.
- Users should be able to send an email successfully within 2 minutes of filling out the form.
- Confirmation of email delivery must be provided to the sender within 1 minute of sending.

Test Outline:
- Verify that the form includes a comprehensive list of all registered members for selection.
- Measure the time taken from form submission to email delivery confirmation to ensure it meets the 2-minute requirement.
- Check that the sender receives a confirmation notification within 1 minute after the email is sent.","it (ISO 29148)
that (ISO 29148)
all (ISO 29148)
be able to (NASA ARM)
can (NASA ARM)",4,4,0.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US013,"As a site administrator, I want to read practicing and training applications and approve or reject them, so that only applicants who qualify can become CSPs or CSTs.","User Story:
As a site administrator, I want to review and evaluate practicing and training applications to approve or reject them, ensuring that only qualified candidates are granted the status of Certified Service Providers (CSPs) or Certified Service Trainers (CSTs).

Acceptance Criteria:
- Review all submitted applications within 3 business days of receipt.
- Approve or reject applications based on a standardized scoring system with a minimum qualification score of 75%.
- Notify applicants of the decision (approval or rejection) within 1 business day after the review is completed.

Test Outline:
- Track the time taken to review applications to ensure it meets the 3-day requirement.
- Validate the scoring system used for approvals to confirm that it adheres to the minimum qualification score.
- Check the notification process to ensure all applicants receive their decision within the specified timeframe.","it (ISO 29148)
that (ISO 29148)
all (ISO 29148)",3,4,1.0,3,4,1.0,4,4,0.0,3,5,2.0,4,5,1.0,2,5,3.0,3,4,1.0,—
US014,"As a site administrator, I want to edit any site member profile, so that I can correct problems for members.","User Story:
As a site administrator, I want the capability to modify any member's profile on the site so that I can promptly address and rectify issues for members, ensuring a seamless user experience.

Acceptance Criteria:
- Successfully access and edit any member profile within 2 minutes of identifying an issue.
- Ensure that all changes made to a member's profile are logged with a timestamp and the administrator's ID for accountability.
- Confirm that members receive a notification of any profile changes made on their behalf within 10 minutes.

Test Outline:
- Track the time taken to access and edit a member's profile to ensure it meets the 2-minute requirement.
- Review the change log to verify that all edits are recorded accurately with the necessary details.
- Check that members receive a notification email or message within the specified 10-minute timeframe after their profile is updated.","it (ISO 29148)
that (ISO 29148)
all (ISO 29148)
capability to (NASA ARM)
can (NASA ARM)",4,4,0.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US015,"As a site visitor, I want to read current news on the home page, so that I stay current on agile news.","User Story:
As a site visitor, I want to access the latest news articles directly on the home page so that I can stay informed about the most recent developments in agile methodologies and practices.

Acceptance Criteria:
- The home page must display at least 5 current news articles related to agile topics.
- News articles should be updated at least once every 24 hours to ensure content freshness.
- Each article must include a publication date and a brief summary of no more than 150 words.

Test Outline:
- Verify that the home page lists a minimum of 5 agile news articles upon loading.
- Check the update frequency of the news articles to confirm they are refreshed within the 24-hour timeframe.
- Ensure that each article includes a publication date and a concise summary as specified.","most (ISO 29148)
that (ISO 29148)
every (ISO 29148)
can (NASA ARM)
more (NASA ARM)",4,4,0.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US016,"As a site visitor, I want to access old news that is no longer on the home page, so that I can access things I remember from the past or that others mention to me.","User Story:
As a site visitor, I want to retrieve archived news articles that are no longer featured on the home page, so that I can revisit content I recall or that has been referenced by others.

Acceptance Criteria:
- Implement a dedicated archive section that allows users to search for news articles from the past year.
- Ensure that users can access at least 100 archived articles with a maximum load time of 3 seconds.
- Provide a filtering option by date and category to enhance the search experience.

Test Outline:
- Verify that the archive section is accessible and contains articles from the past year.
- Measure the load time for accessing archived articles to ensure it meets the 3-second requirement.
- Test the filtering functionality to confirm it allows users to sort articles by date and category effectively.","it (ISO 29148)
that (ISO 29148)
can (NASA ARM)",4,5,1.0,3,4,1.0,4,5,1.0,3,5,2.0,3,5,2.0,2,5,3.0,3,5,2.0,—
US017,"As a site visitor, I want to email news items to the editor, so that they can be considered for publication.","User Story:
As a site visitor, I want to submit news items via email to the editor so that my contributions can be evaluated for potential publication, enhancing community engagement and information sharing.

Acceptance Criteria:
- Provide a clear email submission form that allows users to send news items directly to the editor.
- Ensure that submissions are acknowledged with a confirmation email within 24 hours.
- Track and report the number of submitted news items considered for publication, aiming for at least a 10% acceptance rate.

Test Outline:
- Test the email submission form to confirm it successfully sends news items to the editor.
- Monitor the response time for confirmation emails to ensure they are sent within the 24-hour timeframe.
- Review the records of submitted news items to verify the acceptance rate meets or exceeds the target.","it (ISO 29148)
that (ISO 29148)
can (NASA ARM)",4,4,0.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US018,"As a site editor, I want to set the following dates on a news item: Start Publishing Date, Old News Date, Stop Publishing Date, so that articles are published on and through appropriate dates.","User Story:
As a site editor, I want to configure specific dates for a news item, including the Start Publishing Date, Old News Date, and Stop Publishing Date, so that articles are accurately published and displayed within the intended timeframes, ensuring relevance and timeliness for our audience.

Acceptance Criteria:
- The Start Publishing Date must be set to initiate the article's visibility on the site.
- The Old News Date must be defined to indicate when the article transitions to an archived status.
- The Stop Publishing Date must be established to automatically remove the article from active circulation.

Test Outline:
- Verify that the Start Publishing Date correctly triggers the article's visibility on the specified date.
- Check that the Old News Date is accurately reflected in the article's status after the designated date.
- Confirm that the Stop Publishing Date effectively removes the article from the site as intended.",that (ISO 29148),3,4,1.0,3,4,1.0,4,5,1.0,3,5,2.0,3,5,2.0,2,5,3.0,3,5,2.0,—
US019,"As a site member, I want to subscribe to an RSS feed of news, so that I remain sufficiently and easily informed.","User Story:
As a site member, I want to subscribe to an RSS feed for news updates so that I can effortlessly stay informed about the latest developments relevant to my interests.

Acceptance Criteria:
- Successfully subscribe to the RSS feed with a confirmation message displayed.
- Receive updates from the RSS feed at least once a day.
- Ensure that the feed includes a minimum of 5 news articles per update.

Test Outline:
- Verify that the subscription process completes with a confirmation notification.
- Check the frequency of updates to confirm they are received daily.
- Review the content of the RSS feed to ensure it consistently includes at least 5 articles.","it (ISO 29148)
that (ISO 29148)
can (NASA ARM)",3,5,2.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US020,"As a site editor, I want to assign priority numbers to news items, so that I can indicate which articles I want featured most prominently on the site.","User Story:
As a site editor, I want to assign priority rankings to news articles so that I can effectively highlight the most important content on the site, enhancing visibility and reader engagement.

Acceptance Criteria:
- Each news item must have a priority number assigned, ranging from 1 (highest priority) to 5 (lowest priority).
- The system should allow for easy reordering of articles based on their assigned priority numbers.
- Changes to priority rankings should be reflected on the site within 2 minutes of being updated.

Test Outline:
- Verify that each news article can be assigned a priority number within the specified range.
- Check that the articles can be reordered according to their priority numbers and that the changes are saved correctly.
- Confirm that the updated priority rankings are displayed on the site within the 2-minute timeframe.","most (ISO 29148)
easy (ISO 29148)
that (ISO 29148)
can (NASA ARM)",4,4,0.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US021,"As a site visitor, I want to see a list of all upcoming Certification Courses and can page through them if there are a lot, so that I can choose the best course for me.","User Story:
As a site visitor, I want to access a comprehensive list of all upcoming Certification Courses with pagination options, so that I can easily browse and select the course that best fits my needs.

Acceptance Criteria:
- Display a complete list of upcoming Certification Courses with a maximum of 10 courses per page.
- Implement pagination controls that allow users to navigate through multiple pages of courses.
- Ensure that the course details, including dates and descriptions, are clearly visible for each listed course.

Test Outline:
- Verify that the list of Certification Courses is displayed correctly with the specified pagination limit.
- Check that pagination controls function properly, allowing users to move between pages seamlessly.
- Confirm that all relevant course information is accurately presented for each course on the list.","best (ISO 29148)
that (ISO 29148)
all (ISO 29148)
can (NASA ARM)
best (NASA ARM)",4,4,0.0,4,4,0.0,4,5,1.0,4,5,1.0,4,5,1.0,3,5,2.0,4,5,1.0,—
US022,"As a site visitor, I want to see a list of all upcoming Other Courses and can page through them if necessary, so that I can choose the best course for me.","User Story:
As a site visitor, I want to access a comprehensive list of all upcoming Other Courses and navigate through them via pagination, so that I can easily identify and select the course that best fits my needs.

Acceptance Criteria:
- Display a complete list of upcoming Other Courses with at least 20 entries per page.
- Implement pagination that allows users to navigate through a minimum of 5 pages of course listings.
- Ensure that each course entry includes essential details such as course title, date, and duration.

Test Outline:
- Verify that the list of upcoming Other Courses is displayed correctly with the specified number of entries per page.
- Check the functionality of pagination to ensure users can navigate through all available pages.
- Confirm that each course entry contains the required details for informed decision-making.","best (ISO 29148)
that (ISO 29148)
all (ISO 29148)
can (NASA ARM)
best (NASA ARM)",3,4,1.0,3,4,1.0,4,5,1.0,3,5,2.0,3,5,2.0,2,5,3.0,3,5,2.0,—
US023,"As a site visitor, I want to see a list of all upcoming Events, so that I can decide if I want to attend any.","User Story:
As a site visitor, I want to access a comprehensive list of all upcoming events so that I can evaluate my options and make informed decisions about which events to attend.

Acceptance Criteria:
- The events list must display at least 10 upcoming events with relevant details (date, time, location) for each.
- The events list should be updated in real-time to reflect any changes or new additions within 5 minutes.
- Users must be able to filter events by category (e.g., music, sports, workshops) to enhance their browsing experience.

Test Outline:
- Verify that the events list shows a minimum of 10 upcoming events with all necessary details.
- Check the update frequency of the events list to ensure it refreshes within the specified 5-minute window.
- Test the filtering functionality to confirm that users can successfully filter events by category.","it (ISO 29148)
that (ISO 29148)
all (ISO 29148)
be able to (NASA ARM)
can (NASA ARM)",4,4,0.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US024,"As a trainer, I want to create a new course or event, so that site visitors can see it.","User Story:
As a trainer, I want to develop and publish a new course or event on the platform so that site visitors can easily discover and enroll in it, enhancing their learning opportunities.

Acceptance Criteria:
- The course or event must be created and published within 3 business days of initiation.
- The new course or event should be visible on the homepage and relevant category pages immediately after publication.
- At least 80% of site visitors should be able to find the new course or event through the search function within 2 clicks.

Test Outline:
- Track the time taken from course/event creation to publication to ensure it meets the 3-day requirement.
- Check the visibility of the new course or event on the homepage and category pages post-publication.
- Conduct user testing to confirm that at least 80% of visitors can locate the new course or event using the search feature.","it (ISO 29148)
that (ISO 29148)
be able to (NASA ARM)
can (NASA ARM)",4,4,0.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US025,"As a trainer, I want to create an Other Course or Event I am charged a listing fee for that activity, so that I don't list events I don't really intend to hold.","User Story:
As a trainer, I want to establish a new course or event with a listing fee associated with it, so that I am incentivized to only list activities that I genuinely plan to conduct, ensuring quality and commitment.

Acceptance Criteria:
- A listing fee must be set at a minimum of $50 for each course or event created.
- The system should prevent the listing of any course or event unless the fee is paid upfront.
- A confirmation notification must be sent to the trainer upon successful listing of the course or event.

Test Outline:
- Verify that the listing fee is correctly applied and required before a course or event can be published.
- Check that no course or event appears in the listings unless the fee has been paid.
- Ensure that a confirmation notification is received by the trainer immediately after the successful listing.","it (ISO 29148)
that (ISO 29148)
can (NASA ARM)",4,4,0.0,3,4,1.0,4,5,1.0,3,5,2.0,3,5,2.0,2,5,3.0,3,5,2.0,—
US026,"As a site administrator, I want to create an Other Course or Event that is not charged a listing fee, so that the Scrum Alliance doesn't charge itself for Scrum Gatherings that it puts on.","User Story:
As a site administrator, I want to establish an Other Course or Event that incurs no listing fee, so that the Scrum Alliance can host Scrum Gatherings without incurring additional costs.

Acceptance Criteria:
- Successfully create an Other Course or Event entry that is marked as fee-exempt.
- Ensure that the listing process for these events is completed within 10 minutes.
- Confirm that no listing fees are charged for at least 95% of the Scrum Gatherings organized by the Scrum Alliance.

Test Outline:
- Verify that the Other Course or Event can be created without any listing fee being applied.
- Measure the time taken to complete the listing process to ensure it meets the 10-minute requirement.
- Review the financial records to confirm that listing fees are not charged for the specified percentage of events.","it (ISO 29148)
that (ISO 29148)
these (ISO 29148)
can (NASA ARM)",4,5,1.0,3,4,1.0,4,5,1.0,3,5,2.0,3,5,2.0,2,5,3.0,3,5,2.0,—
US027,"As a site administrator, I want to set the listing fee per Other Course or Event, so that we have flexibility on what to charge in the future.","User Story:
As a site administrator, I want to establish a customizable listing fee for each Other Course or Event, so that we can adapt our pricing strategy to maximize revenue and respond to market demands effectively.

Acceptance Criteria:
- The system must allow the administrator to set a listing fee for each Other Course or Event individually.
- Changes to the listing fee should be reflected in real-time on the site within 2 minutes of being updated.
- The administrator should be able to view a summary of all listing fees set for courses and events in a single report.

Test Outline:
- Verify that the administrator can successfully set and update the listing fee for an Other Course or Event.
- Check the time it takes for the updated fee to appear on the site to ensure it meets the 2-minute requirement.
- Review the summary report to confirm that all listing fees are accurately displayed.","it (ISO 29148)
that (ISO 29148)
all (ISO 29148)
be able to (NASA ARM)
can (NASA ARM)",4,4,0.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US028,"As a trainer, I want to update one of my existing courses or events, so that it reflects accurate information.","User Story:
As a trainer, I want to modify the details of one of my current courses or events so that it provides accurate and up-to-date information for participants, enhancing their learning experience.

Acceptance Criteria:
- Successfully access the course or event management system to initiate updates.
- Ensure that all changes are saved and reflected in the course/event details within 10 minutes.
- Notify all registered participants of the updates via email within 15 minutes of the changes being made.

Test Outline:
- Verify that the trainer can access and edit the course or event information without errors.
- Check the time taken for the updates to appear in the system to confirm it meets the 10-minute requirement.
- Confirm that an email notification is sent to all participants within the specified 15-minute timeframe.","it (ISO 29148)
that (ISO 29148)
all (ISO 29148)
can (NASA ARM)",4,4,0.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US029,"As a trainer, I want to delete one of my courses or events, so that it's no longer listed if I cancel for some reason.","User Story:
As a trainer, I want the ability to remove a specific course or event from my listings so that it is no longer visible to participants in the event of a cancellation.

Acceptance Criteria:
- Successfully delete a selected course or event from the platform with a confirmation message.
- Ensure that the deleted course or event is no longer displayed in the trainer's dashboard within 1 minute of deletion.
- Verify that participants can no longer access the deleted course or event details.

Test Outline:
- Attempt to delete a course or event and check for a confirmation message indicating successful removal.
- Refresh the trainer's dashboard to confirm that the deleted item is no longer listed within the specified time frame.
- Attempt to access the deleted course or event as a participant to ensure it is no longer available.","it (ISO 29148)
that (ISO 29148)
can (NASA ARM)",4,5,1.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US030,"As a trainer, I want to copy one of my courses or events, so that I can create a new one.","User Story:
As a trainer, I want to duplicate an existing course or event so that I can efficiently create a new offering with minimal effort and maintain consistency in content.

Acceptance Criteria:
- Successfully select and copy an existing course or event with all associated materials and settings.
- The new course or event must be created within 5 minutes of initiating the copy process.
- Ensure that the copied course or event is editable, allowing for modifications before finalization.

Test Outline:
- Verify that the duplication process retains all relevant details and materials from the original course or event.
- Measure the time taken to complete the copy process to ensure it meets the 5-minute requirement.
- Check that the new course or event is accessible for editing immediately after creation.","it (ISO 29148)
that (ISO 29148)
minimal (ISO 29148)
all (ISO 29148)
can (NASA ARM)",4,4,0.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US031,"As a site admin, I want to delete any course or event, so that I can remove things that will no longer occur.","User Story:
As a site admin, I want the ability to permanently delete any course or event from the platform so that I can efficiently manage content and ensure that outdated or irrelevant items are removed, maintaining a streamlined user experience.

Acceptance Criteria:
- Successfully delete a course or event with a confirmation prompt to prevent accidental deletions.
- Ensure that the deletion process is completed within 3 seconds to minimize disruption.
- Verify that the deleted course or event no longer appears in the system or user listings.

Test Outline:
- Attempt to delete a course or event and confirm that a prompt appears for user verification.
- Measure the time taken to complete the deletion process to ensure it meets the 3-second requirement.
- Check the system and user listings to confirm that the deleted item is no longer visible.","it (ISO 29148)
that (ISO 29148)
can (NASA ARM)",4,4,0.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US032,"As a site editor, I want to update any course or event, so that I can fix things the original author hasn't.","User Story:
As a site editor, I want the ability to modify any course or event details so that I can correct inaccuracies or enhance the content that the original author may have overlooked.

Acceptance Criteria:
- Successfully access and edit any course or event entry within the content management system.
- Ensure that all changes are saved and reflected on the site within 2 minutes of submission.
- Confirm that a notification is sent to the original author regarding the updates made to their content.

Test Outline:
- Attempt to edit various course and event entries to verify that the editing functionality works as intended.
- Measure the time taken for changes to appear on the site after saving to ensure it meets the 2-minute requirement.
- Check that the original author receives a notification about the modifications made to their content.","it (ISO 29148)
that (ISO 29148)
all (ISO 29148)
can (NASA ARM)
may (NASA ARM)",4,5,1.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US033,"As a trainer, I want to turn a course into an event or an event into a course, so that I can correctly classify anything that was entered incorrectly.","User Story:
As a trainer, I want to convert a course into an event or vice versa, so that I can accurately categorize any entries that were misclassified, ensuring proper organization and accessibility of training materials.

Acceptance Criteria:
- Successfully convert a course to an event or an event to a course with a confirmation message displayed to the user.
- Ensure that all associated data (e.g., participants, schedules) is correctly updated and reflected in the new classification.
- Provide a report of all conversions made, including the number of corrections applied, to track the accuracy of classifications.

Test Outline:
- Test the conversion process by attempting to change a course to an event and verify that the system confirms the change.
- Check that all relevant data is accurately updated post-conversion by reviewing the details of the newly classified item.
- Generate a report after multiple conversions to ensure it accurately reflects the number of corrections made.","it (ISO 29148)
that (ISO 29148)
all (ISO 29148)
can (NASA ARM)",4,4,0.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US034,"As a site visitor, I want to have an advanced search option that lets me fill in a form of search criteria, so that I can quickly find what I am looking for.","User Story:
As a site visitor, I want to utilize an advanced search feature that allows me to input specific search criteria through a detailed form, so that I can efficiently locate the information or products I need without unnecessary delays.

Acceptance Criteria:
- The advanced search form must include at least 5 customizable fields for different search criteria (e.g., category, price range, keywords).
- Users should be able to submit the search form and receive results within 3 seconds.
- The search results must display at least 10 relevant items based on the provided criteria.

Test Outline:
- Verify that the advanced search form includes all specified fields and is user-friendly.
- Measure the response time for search results after form submission to ensure it meets the 3-second requirement.
- Check that the search results contain a minimum of 10 relevant items that match the user's criteria.","it (ISO 29148)
that (ISO 29148)
all (ISO 29148)
be able to (NASA ARM)
can (NASA ARM)",4,5,1.0,3,4,1.0,4,5,1.0,3,5,2.0,3,5,2.0,2,5,3.0,3,5,2.0,—
