ID,Original User Story,Rewritten User Story,Fuzzy Terms (with source),I_before,I_after,delta_I,N_before,N_after,delta_N,V_before,V_after,delta_V,E_before,E_after,delta_E,S_before,S_after,delta_S,T_before,T_after,delta_T,overall_before,overall_after,delta_overall,Low-score Explanation (<2)
US011,"As a site member, I want to mark my email address as private even if the rest of my profile is not, so that no one can contact me.","User Story:
As a site member, I want the option to designate my email address as private while keeping the rest of my profile public, so that I can maintain my privacy and prevent unsolicited contact.

Acceptance Criteria:
- Users should be able to toggle the privacy setting for their email address with a success rate of 95% during the update process.
- The system must ensure that private email addresses are not visible to other members, achieving 100% compliance with privacy settings.
- A confirmation message should be sent to the user within 15 seconds after the email privacy setting is changed.

Test Outline:
- Verify that the email privacy setting can be successfully toggled and check the success rate of this feature.
- Conduct audits to ensure that private email addresses are not displayed in user profiles to other members.","this (ISO 29148)
that (ISO 29148)
be able to (NASA ARM)
can (NASA ARM)",4,4,0.0,4,4,0.0,5,5,0.0,4,5,1.0,4,5,1.0,3,5,2.0,4,5,1.0,—
US012,"As a site member, I want to send an email to any member via a form, so that we can connect.","User Story:
As a site member, I want to utilize a form to send emails to other members so that I can establish connections and foster collaboration within the community.

Acceptance Criteria:
- The email form must allow users to send messages to any member within 1 minute of accessing the feature.
- At least 95% of emails sent through the form should be delivered successfully without errors.
- Users should receive a confirmation notification within 15 seconds after sending an email.

Test Outline:
- Measure the time taken for users to complete the email sending process from form access to submission.
- Track the delivery success rate of emails sent through the form over a one-month period to ensure compliance with the 95% target.","that (ISO 29148)
can (NASA ARM)",4,4,0.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US013,"As a site administrator, I want to read practicing and training applications and approve or reject them, so that only applicants who qualify can become CSPs or CSTs.","User Story:
As a site administrator, I want to review and evaluate training and practice applications so that I can ensure that only qualified candidates are approved as Certified Service Providers (CSPs) or Certified Service Technicians (CSTs).

Acceptance Criteria:
- The application review process should allow administrators to approve or reject applications within 5 minutes of initial review.
- At least 90% of applications should be processed within 24 hours of submission.
- A feedback mechanism must be in place to provide applicants with reasons for rejection, achieving a response rate of 100%.

Test Outline:
- Track the time taken from application submission to approval or rejection to ensure compliance with the 5-minute target.
- Monitor the percentage of applications processed within the 24-hour timeframe and analyze feedback provided to rejected applicants.","that (ISO 29148)
can (NASA ARM)",4,4,0.0,4,4,0.0,5,5,0.0,4,5,1.0,4,5,1.0,3,5,2.0,4,5,1.0,—
US014,"As a site administrator, I want to edit any site member profile, so that I can correct problems for members.","User Story:
As a site administrator, I want the ability to edit any member's profile so that I can promptly resolve issues and ensure that all member information is accurate and up-to-date.

Acceptance Criteria:
- The administrator should be able to access and edit member profiles within 1 minute for 90% of requests.
- Changes made to member profiles must be saved successfully with a 99% success rate.
- Administrators should receive a confirmation message within 15 seconds after successfully updating a member's profile.

Test Outline:
- Track the time taken for administrators to complete profile edits and ensure it meets the 1-minute target.
- Verify the success rate of profile updates by reviewing logs of changes made by administrators.","it (ISO 29148)
that (ISO 29148)
all (ISO 29148)
be able to (NASA ARM)
can (NASA ARM)",4,4,0.0,4,4,0.0,5,5,0.0,4,5,1.0,4,5,1.0,3,5,2.0,4,5,1.0,—
US015,"As a site visitor, I want to read current news on the home page, so that I stay current on agile news.","User Story:
As a site visitor, I want to access the latest news on the home page so that I can stay informed about current developments in the agile community and enhance my knowledge.

Acceptance Criteria:
- The home page must display at least 5 of the most recent news articles related to agile methodologies, updated daily.
- Each news article should load within 1 second to ensure a seamless browsing experience.
- User engagement with the news section should increase by at least 30% within three months, as measured by click-through rates.

Test Outline:
- Verify that the home page consistently shows the latest 5 news articles and check the update frequency.
- Measure the loading time of the news section to confirm it meets the 1-second requirement.
- Analyze user engagement metrics before and after the implementation of the news feature.","most (ISO 29148)
it (ISO 29148)
that (ISO 29148)
can (NASA ARM)",4,4,0.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US016,"As a site visitor, I want to access old news that is no longer on the home page, so that I can access things I remember from the past or that others mention to me.","User Story:
As a site visitor, I want to easily access archived news articles that are no longer featured on the home page so that I can revisit content I recall or that others reference, enhancing my overall experience on the site.

Acceptance Criteria:
- Archived news articles should be retrievable within 3 clicks from the main navigation menu.
- The search functionality for archived news must return relevant results with an accuracy rate of at least 80%.
- Users should be able to access at least 90% of archived articles without encountering broken links or errors.

Test Outline:
- Track the number of clicks required for users to find specific archived articles and ensure it meets the 3-click criterion.
- Analyze the search results for archived content to verify the accuracy rate and check for any broken links.","it (ISO 29148)
that (ISO 29148)
be able to (NASA ARM)
can (NASA ARM)",4,5,1.0,3,4,1.0,4,5,1.0,3,5,2.0,3,5,2.0,2,5,3.0,3,5,2.0,—
US017,"As a site visitor, I want to email news items to the editor, so that they can be considered for publication.","User Story:
As a site visitor, I want to easily email news items to the editor so that my submissions can be reviewed for potential publication, enhancing community engagement and information sharing.

Acceptance Criteria:
- Users should be able to submit news items via email within 5 minutes, including filling out a submission form with required fields.
- At least 90% of submitted news items should receive an acknowledgment response from the editor within 24 hours.
- The editor should review and provide feedback on at least 75% of submissions within 7 days of receipt.

Test Outline:
- Track the time taken for users to complete the submission process and ensure it aligns with the 5-minute target.
- Monitor the acknowledgment response rate and time frame for submitted news items to verify compliance with the 24-hour requirement.","it (ISO 29148)
that (ISO 29148)
be able to (NASA ARM)
can (NASA ARM)",4,4,0.0,3,5,2.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US018,"As a site editor, I want to set the following dates on a news item: Start Publishing Date, Old News Date, Stop Publishing Date, so that articles are published on and through appropriate dates.","User Story:
As a site editor, I want to configure the Start Publishing Date, Old News Date, and Stop Publishing Date for each news item so that articles are published and removed from visibility on the correct schedule, ensuring timely and relevant content for our audience.

Acceptance Criteria:
- Editors must be able to set the Start Publishing Date and Stop Publishing Date with a user-friendly interface, ensuring changes are saved successfully 95% of the time.
- The system should automatically categorize articles as ""Old News"" based on the Old News Date, with at least 90% accuracy in classification.
- Notifications should be sent to editors confirming the successful setting of dates within 15 seconds of the action.

Test Outline:
- Verify the functionality of the date-setting interface by testing various date combinations and ensuring they save correctly.
- Review the categorization of articles as ""Old News"" to confirm the accuracy rate meets the 90% threshold.","that (ISO 29148)
be able to (NASA ARM)
timely (NASA ARM)",3,4,1.0,3,4,1.0,4,5,1.0,3,5,2.0,3,5,2.0,2,5,3.0,3,5,2.0,—
US019,"As a site member, I want to subscribe to an RSS feed of news, so that I remain sufficiently and easily informed.","User Story:
As a site member, I want to subscribe to an RSS feed for news updates so that I can stay informed about relevant topics effortlessly and receive timely information.

Acceptance Criteria:
- Users should be able to subscribe to the RSS feed with a single click, achieving a subscription success rate of 95%.
- The RSS feed must deliver updates within 5 minutes of publication, ensuring timely access to new content.
- Users should have the option to customize their feed preferences, with at least 80% reporting satisfaction with the customization options in a follow-up survey.

Test Outline:
- Track the subscription process to ensure it completes successfully for the majority of users.
- Monitor the time taken for new updates to appear in the RSS feed and verify compliance with the 5-minute target.","it (ISO 29148)
that (ISO 29148)
be able to (NASA ARM)
timely (NASA ARM)
can (NASA ARM)",4,4,0.0,4,4,0.0,5,5,0.0,4,5,1.0,4,5,1.0,3,5,2.0,4,5,1.0,—
US020,"As a site editor, I want to assign priority numbers to news items, so that I can indicate which articles I want featured most prominently on the site.","User Story:
As a site editor, I want to assign priority rankings to news articles so that I can effectively highlight the most important content on the site, enhancing user engagement and visibility.

Acceptance Criteria:
- Editors should be able to assign priority numbers to articles within 1 minute for each item.
- The system must allow for a minimum of 10 distinct priority levels to ensure clear differentiation between articles.
- At least 90% of users should report that the priority system improves their ability to find featured content in a follow-up survey.

Test Outline:
- Measure the time taken by editors to assign priority numbers to a set of articles.
- Conduct a user satisfaction survey to assess the perceived effectiveness of the priority ranking system.","most (ISO 29148)
that (ISO 29148)
be able to (NASA ARM)
can (NASA ARM)",4,4,0.0,4,4,0.0,4,5,1.0,4,5,1.0,4,5,1.0,3,5,2.0,4,5,1.0,—
US021,"As a site visitor, I want to see a list of all upcoming Certification Courses and can page through them if there are a lot, so that I can choose the best course for me.","User Story:
As a site visitor, I want to view a comprehensive list of all upcoming Certification Courses with pagination options so that I can easily browse and select the most suitable course for my professional development.

Acceptance Criteria:
- The course list should display at least 20 courses per page, with a maximum of 200 courses available for browsing.
- Users should be able to navigate through pages with a response time of less than 1 second for each page load.
- The system must ensure that at least 90% of users can find and select a course within 5 minutes of starting their search.

Test Outline:
- Track the number of courses displayed per page and verify pagination functionality.
- Measure the loading time for each page to ensure it meets the 1-second requirement.
- Conduct user testing to assess the time taken for users to find and select a course.","most (ISO 29148)
it (ISO 29148)
that (ISO 29148)
all (ISO 29148)
be able to (NASA ARM)
can (NASA ARM)
less (NASA ARM)",4,4,0.0,4,4,0.0,5,5,0.0,4,5,1.0,4,5,1.0,3,5,2.0,4,5,1.0,—
US022,"As a site visitor, I want to see a list of all upcoming Other Courses and can page through them if necessary, so that I can choose the best course for me.","User Story:
As a site visitor, I want to view a comprehensive list of all upcoming Other Courses with pagination options so that I can easily browse and select the course that best fits my needs.

Acceptance Criteria:
- The list must display at least 20 courses per page, with a total of 100 courses available for browsing.
- Users should be able to navigate through pages with a maximum loading time of 1 second per page.
- The course list should include essential details such as course title, date, and duration, with at least 90% of the information accurately displayed.

Test Outline:
- Verify the pagination functionality by checking the number of courses displayed per page and the total number of courses available.
- Measure the loading time for each page to ensure it meets the 1-second requirement.","best (ISO 29148)
it (ISO 29148)
that (ISO 29148)
all (ISO 29148)
be able to (NASA ARM)
can (NASA ARM)
best (NASA ARM)",4,4,0.0,4,4,0.0,5,5,0.0,4,5,1.0,4,5,1.0,3,5,2.0,4,5,1.0,—
US023,"As a site visitor, I want to see a list of all upcoming Events, so that I can decide if I want to attend any.","User Story:
As a site visitor, I want to view a comprehensive list of all upcoming events so that I can evaluate my options and make informed decisions about my attendance.

Acceptance Criteria:
- The events list must display at least 95% of all scheduled events with accurate details, including date, time, and location.
- The loading time for the events list should not exceed 3 seconds for 90% of users.
- Users should have the ability to filter events by category or date, with at least 80% of users finding the filtering options useful in a follow-up survey.

Test Outline:
- Verify the accuracy of the events displayed by cross-referencing with the event scheduling database.
- Measure the loading time of the events list under various conditions to ensure compliance with the 3-second target.","that (ISO 29148)
all (ISO 29148)
can (NASA ARM)",4,4,0.0,4,4,0.0,5,5,0.0,4,5,1.0,4,5,1.0,3,5,2.0,4,5,1.0,—
US024,"As a trainer, I want to create a new course or event, so that site visitors can see it.","User Story:
As a trainer, I want to easily create and publish new courses or events so that site visitors can access up-to-date offerings and enhance their learning opportunities.

Acceptance Criteria:
- The course creation process should allow trainers to publish new content within 5 minutes, including all necessary details such as title, description, and schedule.
- At least 90% of newly created courses should be visible to site visitors within 1 hour of publication.
- The system must provide a confirmation notification to the trainer upon successful course creation, with a success rate of 99%.

Test Outline:
- Measure the time taken from the initiation of course creation to its publication on the site.
- Track the visibility of newly created courses within the specified timeframe to ensure compliance with the 1-hour requirement.","that (ISO 29148)
all (ISO 29148)
can (NASA ARM)",4,4,0.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US025,"As a trainer, I want to create an Other Course or Event I am charged a listing fee for that activity, so that I don't list events I don't really intend to hold.","User Story:
As a trainer, I want to create a listing for an Other Course or Event with a mandatory listing fee so that I can ensure that only serious events are posted, reducing clutter and enhancing the quality of offerings.

Acceptance Criteria:
- A listing fee of $50 must be paid before an event can be published, ensuring commitment from the trainer.
- At least 90% of listed events should be held as scheduled, as tracked over a six-month period.
- Users should receive a confirmation of their event listing within 24 hours of payment.

Test Outline:
- Monitor the percentage of events that are actually conducted versus those listed to verify the commitment level.
- Track the time taken to send confirmation notifications after payment to ensure compliance with the 24-hour requirement.","that (ISO 29148)
those (ISO 29148)
can (NASA ARM)",4,4,0.0,4,4,0.0,5,5,0.0,4,5,1.0,4,5,1.0,3,5,2.0,4,5,1.0,—
US026,"As a site administrator, I want to create an Other Course or Event that is not charged a listing fee, so that the Scrum Alliance doesn't charge itself for Scrum Gatherings that it puts on.","User Story:
As a site administrator, I want to create a listing for an Other Course or Event without incurring a listing fee so that the Scrum Alliance can host Scrum Gatherings without additional costs.

Acceptance Criteria:
- The system must allow the creation of at least 10 listings for Other Courses or Events per month without charging a fee.
- The process for creating these listings should be completed within 5 minutes to ensure efficiency.
- A confirmation of the successful creation of the listing should be sent to the administrator within 1 minute.

Test Outline:
- Track the number of listings created each month to ensure compliance with the fee exemption.
- Measure the time taken to complete the listing creation process and verify the confirmation notification timing.","that (ISO 29148)
these (ISO 29148)
can (NASA ARM)",4,5,1.0,4,4,0.0,5,5,0.0,4,5,1.0,4,5,1.0,3,5,2.0,4,5,1.0,—
US027,"As a site administrator, I want to set the listing fee per Other Course or Event, so that we have flexibility on what to charge in the future.","User Story:
As a site administrator, I want to establish customizable listing fees for each Other Course or Event so that we can adapt our pricing strategy based on market trends and maximize revenue potential.

Acceptance Criteria:
- The system must allow administrators to set and modify listing fees for at least 90% of courses and events within 5 minutes.
- Changes to the listing fees should be reflected in the system in real-time, with a 99% success rate for updates.
- A reporting feature should be available to track revenue generated from listing fees, with data updated daily.

Test Outline:
- Verify the time taken to set and modify listing fees for various courses and events.
- Test the real-time update functionality by changing fees and checking for immediate reflection in the system.","that (ISO 29148)
can (NASA ARM)",4,4,0.0,4,4,0.0,4,5,1.0,4,5,1.0,4,5,1.0,3,5,2.0,4,5,1.0,—
US028,"As a trainer, I want to update one of my existing courses or events, so that it reflects accurate information.","User Story:
As a trainer, I want to efficiently update the details of my existing courses or events so that participants receive accurate and up-to-date information, enhancing their learning experience.

Acceptance Criteria:
- Updates to course or event details should be completed within 5 minutes, ensuring timely communication.
- At least 95% of updates must be reflected accurately in the system within 1 minute of submission.
- Participants should receive a notification of changes within 10 minutes of the update being made.

Test Outline:
- Measure the time taken to complete the update process from initiation to confirmation.
- Verify the accuracy of the updated information in the system and track the notification delivery time to participants.","that (ISO 29148)
timely (NASA ARM)",4,4,0.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US029,"As a trainer, I want to delete one of my courses or events, so that it's no longer listed if I cancel for some reason.","User Story:
As a trainer, I want the ability to delete a course or event from the platform so that it is removed from the listings and prevents any confusion for potential participants in case of cancellation.

Acceptance Criteria:
- The deletion process must be completed within 1 minute, allowing trainers to manage their courses efficiently.
- At least 95% of deletion requests should be processed successfully without errors.
- A confirmation notification should be sent to the trainer within 30 seconds after the course or event has been deleted.

Test Outline:
- Measure the time taken to complete the deletion process from initiation to confirmation.
- Track the success rate of deletion requests and verify that the course or event no longer appears in the listings post-deletion.","it (ISO 29148)
that (ISO 29148)",4,4,0.0,4,4,0.0,4,5,1.0,4,5,1.0,4,5,1.0,3,5,2.0,4,5,1.0,—
US030,"As a trainer, I want to copy one of my courses or events, so that I can create a new one.","User Story:
As a trainer, I want to duplicate an existing course or event so that I can efficiently create a new one with similar content and structure, saving time and effort in the process.

Acceptance Criteria:
- The duplication process should allow trainers to create a new course or event within 5 minutes, including all relevant details.
- At least 90% of the duplicated courses or events should retain all original settings and content accurately.
- Users should receive a confirmation message within 15 seconds after the duplication is completed successfully.

Test Outline:
- Measure the time taken to duplicate a course or event from initiation to completion.
- Verify that the duplicated course or event matches the original in terms of content and settings through a comparison check.","that (ISO 29148)
all (ISO 29148)
can (NASA ARM)",4,4,0.0,4,4,0.0,5,5,0.0,4,5,1.0,4,5,1.0,3,5,2.0,4,5,1.0,—
US031,"As a site admin, I want to delete any course or event, so that I can remove things that will no longer occur.","User Story:
As a site admin, I want the ability to delete any course or event efficiently so that I can maintain an accurate and up-to-date platform by removing outdated or canceled listings.

Acceptance Criteria:
- The deletion process must be completed within 5 seconds for 95% of deletion requests.
- A confirmation prompt should appear for 100% of deletion attempts to prevent accidental removals.
- The system should log all deletions, allowing for a review of at least the last 30 deleted items.

Test Outline:
- Measure the time taken to complete the deletion process for various courses and events.
- Verify that the confirmation prompt appears for every deletion attempt and check the accuracy of the deletion log.","that (ISO 29148)
all (ISO 29148)
every (ISO 29148)
can (NASA ARM)",4,4,0.0,4,4,0.0,4,5,1.0,4,5,1.0,4,5,1.0,3,5,2.0,4,5,1.0,—
US032,"As a site editor, I want to update any course or event, so that I can fix things the original author hasn't.","User Story:
As a site editor, I want the ability to update any course or event details so that I can correct inaccuracies and enhance the content quality that may have been overlooked by the original author.

Acceptance Criteria:
- Edits made to courses or events should be saved successfully with a 95% success rate, ensuring reliability in the update process.
- The system must allow updates to be completed within 5 minutes for each course or event, streamlining the editing workflow.
- A notification should be sent to the original author within 1 hour of any changes made, promoting transparency and collaboration.

Test Outline:
- Track the success rate of saved edits to ensure it meets the 95% criterion.
- Measure the average time taken to complete updates for various courses and events.
- Verify that notifications are sent to original authors within the specified timeframe after an update.","it (ISO 29148)
that (ISO 29148)
can (NASA ARM)
may (NASA ARM)",4,4,0.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US033,"As a trainer, I want to turn a course into an event or an event into a course, so that I can correctly classify anything that was entered incorrectly.","User Story:
As a trainer, I want the ability to convert a course into an event or vice versa so that I can accurately categorize all entries and ensure proper classification of training materials.

Acceptance Criteria:
- The conversion process should be completed within 5 minutes for 90% of cases, allowing for efficient management of content.
- The system must maintain data integrity, with a 99% success rate in preserving all relevant information during the conversion.
- Users should receive a confirmation message within 1 minute after a successful conversion, ensuring clarity on the status of their request.

Test Outline:
- Measure the time taken to complete the conversion process for various courses and events to ensure compliance with the 5-minute target.
- Verify the accuracy of the data post-conversion by comparing the original and converted entries for consistency.","efficient (ISO 29148)
that (ISO 29148)
all (ISO 29148)
can (NASA ARM)",4,4,0.0,4,4,0.0,4,5,1.0,4,5,1.0,4,5,1.0,3,5,2.0,4,5,1.0,—
US034,"As a site visitor, I want to have an advanced search option that lets me fill in a form of search criteria, so that I can quickly find what I am looking for.","User Story:
As a site visitor, I want to utilize an advanced search feature that allows me to input specific search criteria through a form, so that I can efficiently locate the exact information or resources I need.

Acceptance Criteria:
- The advanced search form must include at least 5 customizable fields (e.g., keywords, date range, category) to refine search results.
- Users should receive relevant search results within 3 seconds for 90% of queries submitted through the advanced search.
- The accuracy of the search results must be at least 80%, ensuring that users find what they are looking for without unnecessary effort.

Test Outline:
- Test the advanced search functionality by measuring the time taken to return results for various criteria combinations.
- Analyze the relevance of the search results by comparing them against user expectations and feedback.","that (ISO 29148)
can (NASA ARM)",4,5,1.0,4,4,0.0,5,5,0.0,4,5,1.0,4,5,1.0,3,5,2.0,4,5,1.0,—
US035,"As a site visitor, I want to view a course I can click on the trainer's name and be taken to the trainer's profile, so that I can read more about a trainer before registering for a course.","User Story:
As a site visitor, I want to view a course and click on the trainer's name to access their profile, so that I can gather detailed information about the trainer's qualifications and experience before deciding to register for a course.

Acceptance Criteria:
- The trainer's name must be a clickable link that redirects to their profile page within 2 seconds.
- The trainer's profile should include at least 3 key qualifications and 2 testimonials from previous students.
- At least 90% of users should report that the trainer's profile provided helpful information in a follow-up survey.

Test Outline:
- Measure the loading time of the trainer's profile page after clicking the link to ensure it meets the 2-second requirement.
- Analyze user feedback from the follow-up survey to assess the perceived value of the information provided on the trainer's profile.","it (ISO 29148)
that (ISO 29148)
can (NASA ARM)",4,4,0.0,4,4,0.0,5,5,0.0,4,5,1.0,4,5,1.0,3,5,2.0,4,5,1.0,—
