ID,Original User Story,Rewritten User Story,Fuzzy Terms (with source),I_before,I_after,delta_I,N_before,N_after,delta_N,V_before,V_after,delta_V,E_before,E_after,delta_E,S_before,S_after,delta_S,T_before,T_after,delta_T,overall_before,overall_after,delta_overall,Low-score Explanation (<2)
US011,"As a site member, I want to mark my email address as private even if the rest of my profile is not, so that no one can contact me.","User Story:
As a site member, I want the ability to designate my email address as private, even when my other profile information is public, so that I can prevent unsolicited contact and maintain my privacy effectively.

Acceptance Criteria:
- Users must be able to toggle the privacy setting for their email address independently, with at least 90% of users successfully utilizing this feature during testing.
- The system should ensure that private email addresses are not visible to other members, achieving a compliance rate of ≥99% in privacy enforcement.
- Users should receive a confirmation notification when they change their email privacy setting, with a response time of ≤ 2 seconds.

Test Outline:
- Conduct user testing to verify that the email privacy toggle is easily accessible and functional for at least 90% of participants.
- Review system logs to confirm that no private email addresses are displayed in user profiles after the privacy setting is activated.","this (ISO 29148)
that (ISO 29148)
be able to (NASA ARM)
can (NASA ARM)",5,4,-1.0,4,4,0.0,5,5,0.0,4,5,1.0,5,5,0.0,3,5,2.0,4,5,1.0,—
US012,"As a site member, I want to send an email to any member via a form, so that we can connect.","User Story:
As a site member, I want to utilize a form to send emails to any other member so that I can establish connections and enhance community engagement, aiming for a response rate of at least 30% from contacted members.

Acceptance Criteria:
- The email form must allow members to send messages to at least 95% of other members without encountering errors.
- The system should track and report the number of emails sent, with a target of ≥100 emails sent per week.
- Members should receive a confirmation notification upon successful email dispatch, with a delivery success rate of ≥98%.

Test Outline:
- Conduct tests to ensure the email form functions correctly across different member profiles and that messages are sent without issues.
- Analyze the response rates from contacted members to verify that the 30% engagement target is met.","that (ISO 29148)
can (NASA ARM)",5,4,-1.0,4,4,0.0,5,5,0.0,4,5,1.0,5,5,0.0,3,5,2.0,4,5,1.0,—
US013,"As a site administrator, I want to read practicing and training applications and approve or reject them, so that only applicants who qualify can become CSPs or CSTs.","User Story:
As a site administrator, I want to review and evaluate practicing and training applications to approve or reject them, ensuring that only qualified candidates are selected as Certified Service Providers (CSPs) or Certified Service Trainers (CSTs), thereby maintaining a high standard of service quality.

Acceptance Criteria:
- The application review process must allow administrators to make decisions within 48 hours for at least 90% of applications.
- A tracking system should be implemented to monitor the approval and rejection rates, aiming for a ≥85% approval rate for qualified applicants.
- Administrators should have access to a standardized checklist to evaluate applications, ensuring consistency in the review process.

Test Outline:
- Measure the time taken to review applications and verify that 90% are processed within the 48-hour target.
- Analyze the approval and rejection rates over a 3-month period to assess the effectiveness of the evaluation criteria.",that (ISO 29148),4,4,0.0,4,4,0.0,5,4,-1.0,4,5,1.0,5,5,0.0,3,5,2.0,4,4,0.0,—
US014,"As a site administrator, I want to edit any site member profile, so that I can correct problems for members.","User Story:
As a site administrator, I want to have the capability to edit any member's profile so that I can promptly address and rectify issues for members, ensuring a seamless user experience and reducing profile-related complaints by at least 30%.

Acceptance Criteria:
- The editing functionality must allow administrators to make changes to all profile fields, with a success rate of ≥ 95% in saving updates without errors.
- Changes made to member profiles should be logged with timestamps and the administrator's ID, ensuring accountability and traceability for 100% of edits.
- Administrators should be able to complete profile edits within 2 minutes for 90% of cases.

Test Outline:
- Review the edit logs to confirm that all changes are recorded accurately and that the system maintains a history of edits.
- Conduct a time-trial assessment to ensure that profile edits are completed within the 2-minute target.","that (ISO 29148)
all (ISO 29148)
be able to (NASA ARM)
capability to (NASA ARM)
can (NASA ARM)",5,4,-1.0,4,4,0.0,5,5,0.0,4,5,1.0,5,5,0.0,3,5,2.0,4,5,1.0,—
US015,"As a site visitor, I want to read current news on the home page, so that I stay current on agile news.","User Story:
As a site visitor, I want to access the latest news articles on the home page so that I can stay informed about agile developments and trends, ensuring I receive updates at least once a week.

Acceptance Criteria:
- The home page must display a dedicated news section that updates with new articles at least 3 times per week.
- Users should be able to view the latest 5 news articles without scrolling, achieving a visibility rate of ≥90% for new content.
- Each article should include a publication date and a brief summary, with at least 80% of visitors reporting that the information is relevant and engaging.

Test Outline:
- Monitor the frequency of news updates to ensure compliance with the 3 articles per week requirement.
- Conduct user surveys to assess the relevance and engagement level of the news content displayed on the home page.","that (ISO 29148)
be able to (NASA ARM)
can (NASA ARM)",5,4,-1.0,4,4,0.0,5,5,0.0,4,5,1.0,5,5,0.0,3,5,2.0,4,5,1.0,—
US016,"As a site visitor, I want to access old news that is no longer on the home page, so that I can access things I remember from the past or that others mention to me.","User Story:
As a site visitor, I want to retrieve archived news articles that are no longer featured on the homepage so that I can easily find and reference past content, enhancing my overall experience and engagement with the site.

Acceptance Criteria:
- The archive feature must allow users to search for articles from the past year, with at least 90% of users successfully locating the desired content within 3 minutes.
- The archived news section should be accessible with no more than 2 clicks from any page on the site.
- The system should provide a filtering option by date and category, with at least 85% of users reporting satisfaction with the filtering functionality.

Test Outline:
- Conduct user testing to measure the time taken to find specific archived articles and gather feedback on the ease of use.
- Analyze user engagement metrics to determine the frequency of access to the archived news section.","that (ISO 29148)
can (NASA ARM)
more (NASA ARM)",5,4,-1.0,4,4,0.0,5,5,0.0,4,5,1.0,5,5,0.0,3,5,2.0,4,5,1.0,—
US017,"As a site visitor, I want to email news items to the editor, so that they can be considered for publication.","User Story:
As a site visitor, I want to have the ability to email news items directly to the editor so that my submissions can be reviewed for potential publication, increasing the chances of my news being featured by at least 20%.

Acceptance Criteria:
- The email submission form must be accessible from all news item pages, with a completion rate of ≥90% for users attempting to submit.
- Users should receive a confirmation email within 5 minutes of submission, ensuring they are informed of the status of their submission.
- The editor should be able to review submissions within 48 hours, with at least 80% of submissions receiving feedback.

Test Outline:
- Track the number of submissions made through the email form to ensure accessibility and completion rates meet the target.
- Monitor the time taken to send confirmation emails and gather feedback from users regarding their experience with the submission process.","that (ISO 29148)
all (ISO 29148)
be able to (NASA ARM)
can (NASA ARM)",5,5,0.0,4,4,0.0,5,5,0.0,4,5,1.0,5,5,0.0,3,5,2.0,4,5,1.0,—
US018,"As a site editor, I want to set the following dates on a news item: Start Publishing Date, Old News Date, Stop Publishing Date, so that articles are published on and through appropriate dates.","User Story:
As a site editor, I want to configure the Start Publishing Date, Old News Date, and Stop Publishing Date for news articles so that content is accurately published and removed according to a defined schedule, ensuring that at least 95% of articles are displayed within their intended timeframes.

Acceptance Criteria:
- The system must allow editors to set all three dates with a user-friendly interface, achieving a completion rate of ≥90% for successful date configurations during testing.
- Articles should automatically transition to ""Old News"" status on the specified Old News Date, with a success rate of ≥98% in correctly updating the status.
- The Stop Publishing Date must effectively remove articles from the public view, with no more than 2% of articles remaining visible past this date.

Test Outline:
- Conduct user testing to evaluate the ease of setting the dates and track the percentage of successful configurations.
- Monitor the transition of articles to ""Old News"" status and the removal of articles post-Stop Publishing Date to ensure compliance with the acceptance criteria.","this (ISO 29148)
that (ISO 29148)
all (ISO 29148)
more (NASA ARM)",4,4,0.0,3,4,1.0,5,5,0.0,4,5,1.0,5,5,0.0,1,5,4.0,4,5,1.0,—
US019,"As a site member, I want to subscribe to an RSS feed of news, so that I remain sufficiently and easily informed.","User Story:
As a site member, I want to subscribe to an RSS feed for news updates so that I can receive timely information and stay informed about relevant topics, achieving a notification rate of at least 90% for all major news events.

Acceptance Criteria:
- The RSS feed must deliver updates within 5 minutes of news publication for 95% of articles.
- Users should have the option to customize their subscription preferences, with at least 80% of users reporting satisfaction with the customization options.
- The system should allow users to easily manage their subscriptions, with a success rate of ≥98% in saving user preferences.

Test Outline:
- Monitor the delivery time of news updates to ensure compliance with the 5-minute criterion.
- Conduct user surveys to assess satisfaction with the subscription management features and customization options.","that (ISO 29148)
all (ISO 29148)
timely (NASA ARM)
can (NASA ARM)",4,4,0.0,4,4,0.0,5,5,0.0,4,5,1.0,5,5,0.0,3,5,2.0,4,5,1.0,—
US020,"As a site editor, I want to assign priority numbers to news items, so that I can indicate which articles I want featured most prominently on the site.","User Story:
As a site editor, I want to assign priority rankings to news articles so that I can effectively highlight the most important content on the site, ensuring that at least 80% of users engage with the top 5 featured articles.

Acceptance Criteria:
- The system must allow editors to assign priority numbers ranging from 1 to 10 for each news item.
- The top 5 articles, based on priority, should receive at least 50% of total page views within the first 24 hours of publication.
- Changes to priority rankings should be reflected on the site in real-time, with a maximum delay of ≤ 2 minutes.

Test Outline:
- Monitor user engagement metrics to assess the click-through rates of the top 5 featured articles compared to others.
- Verify the real-time update functionality by changing priority numbers and checking the site display within the specified time frame.","most (ISO 29148)
that (ISO 29148)
can (NASA ARM)",5,5,0.0,4,4,0.0,5,5,0.0,4,5,1.0,5,5,0.0,3,5,2.0,4,5,1.0,—
US021,"As a site visitor, I want to see a list of all upcoming Certification Courses and can page through them if there are a lot, so that I can choose the best course for me.","User Story:
As a site visitor, I want to access a comprehensive list of all upcoming Certification Courses with pagination features so that I can easily browse through the options and select the most suitable course for my needs, enhancing my decision-making process.

Acceptance Criteria:
- The course listing must display at least 20 courses per page, with a maximum of 200 courses available for browsing.
- Users should be able to navigate through pages with a response time of ≤ 2 seconds for each page load.
- The system should include a search filter that allows users to refine their course selection based on criteria such as date, category, and level, achieving a usage rate of ≥ 75% among visitors.

Test Outline:
- Measure the loading time for each page of courses to ensure it meets the 2-second criterion.
- Analyze user interactions with the pagination and search filter to confirm that at least 75% of visitors utilize these features.","most (ISO 29148)
it (ISO 29148)
that (ISO 29148)
these (ISO 29148)
all (ISO 29148)
be able to (NASA ARM)
can (NASA ARM)",4,4,0.0,4,4,0.0,5,5,0.0,4,5,1.0,5,5,0.0,3,5,2.0,4,5,1.0,—
US022,"As a site visitor, I want to see a list of all upcoming Other Courses and can page through them if necessary, so that I can choose the best course for me.","User Story:
As a site visitor, I want to access a comprehensive list of all upcoming courses categorized as ""Other Courses"" and have the ability to navigate through multiple pages if necessary, so that I can easily identify and select the most suitable course for my needs.

Acceptance Criteria:
- The course list must display at least 20 courses per page, with pagination controls allowing users to navigate through a total of at least 100 courses.
- Each course entry should include essential details such as course title, date, duration, and a brief description, ensuring that 90% of users find the information sufficient for decision-making.
- The loading time for each page of courses should not exceed 3 seconds to enhance user experience.

Test Outline:
- Conduct user testing to evaluate the ease of navigation through the course list and gather feedback on the clarity of information provided.
- Measure the page loading times using performance monitoring tools to ensure compliance with the 3-second criterion.","most (ISO 29148)
that (ISO 29148)
all (ISO 29148)
can (NASA ARM)",4,4,0.0,4,3,-1.0,5,5,0.0,4,5,1.0,5,5,0.0,3,4,1.0,4,4,0.0,—
US023,"As a site visitor, I want to see a list of all upcoming Events, so that I can decide if I want to attend any.","User Story:
As a site visitor, I want to access a comprehensive list of all upcoming events so that I can evaluate my interest in attending, ensuring I have at least 10 events displayed with details for informed decision-making.

Acceptance Criteria:
- The events list must display a minimum of 10 upcoming events, including date, time, and location for each event.
- Users should be able to filter events by category or date, with at least 80% of users reporting ease of use in navigating the list.
- The page load time for the events list should be ≤ 3 seconds to enhance user experience.

Test Outline:
- Verify the number of events displayed on the page to ensure it meets the minimum requirement of 10.
- Conduct user testing to assess the effectiveness of the filtering options and gather feedback on the loading speed.","it (ISO 29148)
that (ISO 29148)
all (ISO 29148)
be able to (NASA ARM)
can (NASA ARM)",5,5,0.0,4,4,0.0,5,5,0.0,4,5,1.0,5,5,0.0,3,5,2.0,4,5,1.0,—
US024,"As a trainer, I want to create a new course or event, so that site visitors can see it.","User Story:
As a trainer, I want to develop and publish new courses or events on the platform so that site visitors can easily discover and register for them, increasing course enrollment by at least 25% within the first month of launch.

Acceptance Criteria:
- The course or event creation process must allow for the addition of at least 5 key details (title, description, date, time, and location) with a user-friendly interface.
- Newly created courses or events should be visible on the site within 10 minutes of publication, ensuring timely updates for visitors.
- The system should track visitor engagement metrics, aiming for a minimum of 100 views per new course or event within the first week.

Test Outline:
- Conduct user testing to ensure that the course creation process is intuitive and can be completed in under 10 minutes.
- Monitor the visibility and engagement metrics of newly published courses or events to verify that they meet the established criteria.","intuitive (ISO 29148)
that (ISO 29148)
timely (NASA ARM)
can (NASA ARM)",5,4,-1.0,4,4,0.0,5,5,0.0,4,5,1.0,5,5,0.0,3,5,2.0,4,5,1.0,—
US025,"As a trainer, I want to create an Other Course or Event I am charged a listing fee for that activity, so that I don't list events I don't really intend to hold.","User Story:
As a trainer, I want to establish a process for creating a new course or event that requires a listing fee, so that I can ensure only serious events are posted, reducing the number of unfulfilled listings by at least 30%.

Acceptance Criteria:
- The system must require a listing fee of $50 for each new course or event created, with a confirmation step to prevent accidental listings.
- At least 85% of listed events should be successfully conducted within the scheduled timeframe.
- Users should receive a notification confirming their event listing and details within 10 minutes of payment completion.

Test Outline:
- Review the number of events listed versus those that were actually held to measure the reduction in unfulfilled listings.
- Survey users to assess their satisfaction with the listing process and the clarity of the fee structure.","that (ISO 29148)
those (ISO 29148)
can (NASA ARM)",5,5,0.0,4,4,0.0,5,5,0.0,4,5,1.0,5,5,0.0,3,5,2.0,4,5,1.0,—
US026,"As a site administrator, I want to create an Other Course or Event that is not charged a listing fee, so that the Scrum Alliance doesn't charge itself for Scrum Gatherings that it puts on.","User Story:
As a site administrator, I want to establish a listing for an Other Course or Event that incurs no listing fee, ensuring that the Scrum Alliance can host Scrum Gatherings without incurring additional costs.

Acceptance Criteria:
- The system must allow the creation of at least 5 unique Other Course or Event listings per quarter without a listing fee.
- The process for creating these listings should be completed in under 10 minutes for 90% of administrators.
- A confirmation notification must be sent to the administrator upon successful creation of the listing, with a delivery success rate of ≥95%.

Test Outline:
- Monitor the time taken by administrators to create listings and ensure it meets the 10-minute criterion.
- Review the confirmation notification system to verify that notifications are sent successfully and promptly after listing creation.","it (ISO 29148)
that (ISO 29148)
these (ISO 29148)
can (NASA ARM)",5,4,-1.0,4,4,0.0,5,4,-1.0,4,5,1.0,5,5,0.0,3,5,2.0,4,4,0.0,—
US027,"As a site administrator, I want to set the listing fee per Other Course or Event, so that we have flexibility on what to charge in the future.","User Story:
As a site administrator, I want to establish a customizable listing fee for each Other Course or Event so that we can adapt our pricing strategy based on market trends and maximize revenue potential, allowing for adjustments of up to 20% as needed.

Acceptance Criteria:
- The system must allow administrators to set and modify listing fees for each course or event with changes reflected in real-time.
- The listing fee should be adjustable within a range of $10 to $500, ensuring flexibility in pricing.
- A reporting feature should be implemented to track the impact of fee changes on course/event enrollment rates, with a goal of analyzing at least 3 months of data post-adjustment.

Test Outline:
- Verify that administrators can successfully set and modify listing fees through the admin interface.
- Analyze enrollment data before and after fee adjustments to assess the impact on participation rates.","that (ISO 29148)
can (NASA ARM)",5,4,-1.0,4,4,0.0,5,5,0.0,4,5,1.0,5,5,0.0,3,5,2.0,4,5,1.0,—
US028,"As a trainer, I want to update one of my existing courses or events, so that it reflects accurate information.","User Story:
As a trainer, I want to revise the details of one of my current courses or events so that it accurately reflects the latest information, ensuring that at least 95% of participants receive the correct updates prior to the event.

Acceptance Criteria:
- The updated course or event information must be published within 24 hours of the request for changes.
- Notifications about the updates should be sent to all registered participants, achieving a delivery success rate of ≥98%.
- Feedback from participants regarding the clarity of the updated information should reach a satisfaction score of at least 4.5 out of 5 in follow-up surveys.

Test Outline:
- Track the time taken to implement and publish the updates to ensure compliance with the 24-hour requirement.
- Monitor the notification system to confirm that all participants receive the updates and analyze feedback for clarity and satisfaction.","it (ISO 29148)
that (ISO 29148)
all (ISO 29148)",5,5,0.0,4,4,0.0,5,5,0.0,4,5,1.0,5,5,0.0,3,5,2.0,4,5,1.0,—
US029,"As a trainer, I want to delete one of my courses or events, so that it's no longer listed if I cancel for some reason.","User Story:
As a trainer, I want to have the ability to remove a course or event from the listing so that it is effectively deleted from the platform, ensuring that users do not see outdated or canceled offerings, thereby reducing confusion by at least 90%.

Acceptance Criteria:
- The deletion process must allow trainers to remove a course or event in no more than 2 clicks.
- The system should confirm the successful deletion with a notification, achieving a confirmation rate of ≥95% among trainers.
- Deleted courses or events must be completely removed from the listing within 5 minutes, with no residual data visible to users.

Test Outline:
- Conduct user testing to measure the number of clicks required to delete a course or event.
- Verify the notification system by tracking the success rate of deletion confirmations sent to trainers.","it (ISO 29148)
that (ISO 29148)
more (NASA ARM)",5,5,0.0,3,4,1.0,5,5,0.0,4,5,1.0,5,5,0.0,1,5,4.0,4,5,1.0,—
US030,"As a trainer, I want to copy one of my courses or events, so that I can create a new one.","User Story:
As a trainer, I want to duplicate an existing course or event so that I can efficiently create a new one, reducing the time spent on setup by at least 40% and ensuring consistency in content delivery.

Acceptance Criteria:
- The duplication process must allow for the copying of all course materials, including descriptions, schedules, and resources, with a success rate of ≥95% in retaining original content.
- Users should be able to complete the duplication in under 3 minutes for 90% of attempts.
- The system should provide an option to modify key details (e.g., title, date) immediately after duplication, with at least 80% of users reporting ease of use in a follow-up survey.

Test Outline:
- Measure the time taken to duplicate courses across various trainers to ensure compliance with the 3-minute criterion.
- Collect user feedback on the duplication process to assess satisfaction and identify any areas for improvement.","that (ISO 29148)
all (ISO 29148)
be able to (NASA ARM)
can (NASA ARM)",5,4,-1.0,4,4,0.0,5,5,0.0,4,5,1.0,5,5,0.0,3,5,2.0,4,5,1.0,—
US031,"As a site admin, I want to delete any course or event, so that I can remove things that will no longer occur.","User Story:
As a site admin, I want to have the capability to delete any course or event from the platform so that I can efficiently manage content and ensure that outdated or canceled items are removed, maintaining an up-to-date user experience.

Acceptance Criteria:
- The deletion process must allow for the removal of courses or events in under 2 minutes for 95% of deletion requests.
- A confirmation prompt should appear before finalizing the deletion, with at least 90% of users reporting clarity in the confirmation process.
- The system should log all deletions with timestamps and user IDs, achieving a logging accuracy rate of 100%.

Test Outline:
- Measure the time taken to delete various courses and events to ensure compliance with the 2-minute criterion.
- Review user feedback on the clarity of the confirmation prompt through surveys after the deletion process.","that (ISO 29148)
all (ISO 29148)
capability to (NASA ARM)
can (NASA ARM)",5,4,-1.0,4,4,0.0,5,5,0.0,4,5,1.0,5,5,0.0,3,5,2.0,4,5,1.0,—
US032,"As a site editor, I want to update any course or event, so that I can fix things the original author hasn't.","User Story:
As a site editor, I want to have the capability to modify any course or event details so that I can correct inaccuracies or enhance content that the original author may have overlooked, ensuring that at least 95% of users find the information accurate and up-to-date.

Acceptance Criteria:
- The editing interface must allow changes to be made within 2 minutes for 90% of updates.
- All edits should be logged with timestamps and editor identification, achieving a tracking accuracy of 100%.
- A review process should be established to ensure that at least 80% of edited content is approved by a second editor before publication.

Test Outline:
- Measure the time taken to complete edits across various courses and events to ensure compliance with the 2-minute criterion.
- Review the edit logs to confirm that all changes are accurately recorded and attributed.","that (ISO 29148)
all (ISO 29148)
capability to (NASA ARM)
can (NASA ARM)
may (NASA ARM)",5,4,-1.0,4,4,0.0,5,5,0.0,4,5,1.0,5,5,0.0,3,5,2.0,4,5,1.0,—
