ID,Original User Story,Rewritten User Story,Fuzzy Terms (with source),I_before,I_after,delta_I,N_before,N_after,delta_N,V_before,V_after,delta_V,E_before,E_after,delta_E,S_before,S_after,delta_S,T_before,T_after,delta_T,overall_before,overall_after,delta_overall,Low-score Explanation (<2)
US011,"As a site member, I want to mark my email address as private even if the rest of my profile is not, so that no one can contact me.","User Story:
As a site member, I want the ability to designate my email address as private, even when my other profile information remains public, so that I can maintain my privacy and prevent unsolicited contact from other users.

Acceptance Criteria:
- The option to mark the email address as private must be clearly available in the user profile settings.
- Upon marking the email as private, no other users should be able to view or access the email address.
- A confirmation message should be displayed to the user indicating that their email address has been successfully set to private.

Test Outline:
- Verify that the option to set the email address as private is present and functional in the profile settings.
- Check that the email address is not visible to other users after the privacy setting is applied.
- Ensure that a confirmation message appears after the user successfully marks their email as private.","that (ISO 29148)
be able to (NASA ARM)
can (NASA ARM)",4,4,0.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US012,"As a site member, I want to send an email to any member via a form, so that we can connect.","User Story:
As a site member, I want to utilize a form to send emails to any other member, so that I can establish connections and foster communication within the community.

Acceptance Criteria:
- The email form must allow users to select any member from a list of registered members.
- The email should be sent successfully within 2 minutes of submission, with a confirmation message displayed to the sender.
- Ensure that the recipient receives the email without any errors, confirmed by tracking delivery status.

Test Outline:
- Test the functionality of the member selection feature in the email form to ensure all members are listed.
- Measure the time taken from form submission to email confirmation to verify it is within the 2-minute target.
- Check the recipient's inbox to confirm that the email is received and that it contains the correct content.","it (ISO 29148)
that (ISO 29148)
all (ISO 29148)
can (NASA ARM)",4,4,0.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US013,"As a site administrator, I want to read practicing and training applications and approve or reject them, so that only applicants who qualify can become CSPs or CSTs.","User Story:
As a site administrator, I want to review and evaluate applications for practicing and training roles so that only qualified candidates are approved as Certified Service Providers (CSPs) or Certified Service Trainers (CSTs), ensuring high standards within the program.

Acceptance Criteria:
- Review all submitted applications within a maximum of 3 business days.
- Approve or reject applications based on a standardized scoring system with a minimum qualification score of 75%.
- Provide feedback to applicants on their application status, including reasons for rejection if applicable.

Test Outline:
- Track the time taken to review applications to ensure compliance with the 3-day review period.
- Validate the scoring system used for approvals and rejections to confirm it aligns with the established criteria.
- Check that all applicants receive timely notifications regarding their application status, including detailed feedback for those who are rejected.","it (ISO 29148)
that (ISO 29148)
those (ISO 29148)
all (ISO 29148)
timely (NASA ARM)",3,4,1.0,3,5,2.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US014,"As a site administrator, I want to edit any site member profile, so that I can correct problems for members.","User Story:
As a site administrator, I want the capability to modify any member's profile on the site so that I can promptly address and rectify issues for members, ensuring a seamless user experience.

Acceptance Criteria:
- The system must allow the administrator to access and edit any member profile within 2 clicks.
- Changes made to a member's profile should be saved and reflected in the system within 5 seconds.
- A confirmation notification must be sent to the member after their profile has been successfully updated.

Test Outline:
- Test the navigation process to ensure that the administrator can edit a member's profile in 2 clicks or fewer.
- Measure the time taken for profile changes to be saved and displayed in the system to confirm it is within the 5-second requirement.
- Verify that a notification is sent to the member after their profile has been updated, ensuring they are informed of the changes.","it (ISO 29148)
that (ISO 29148)
capability to (NASA ARM)
can (NASA ARM)",4,4,0.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US015,"As a site visitor, I want to read current news on the home page, so that I stay current on agile news.","User Story:
As a site visitor, I want to access the latest news directly on the home page so that I can stay informed about the most recent developments in agile methodologies and practices.

Acceptance Criteria:
- The home page must display at least 5 current news articles related to agile topics.
- News articles should be updated at least once every 24 hours to ensure content freshness.
- Each article must include a publication date and a brief summary of no more than 150 words.

Test Outline:
- Review the home page to confirm that it features a minimum of 5 agile news articles.
- Check the update frequency of the articles to ensure they are refreshed within the 24-hour timeframe.
- Validate that each article includes the required publication date and summary length.","most (ISO 29148)
it (ISO 29148)
that (ISO 29148)
every (ISO 29148)
can (NASA ARM)
more (NASA ARM)",4,4,0.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US016,"As a site visitor, I want to access old news that is no longer on the home page, so that I can access things I remember from the past or that others mention to me.","User Story:
As a site visitor, I want to retrieve archived news articles that are no longer featured on the homepage, so that I can revisit content I recall or that has been referenced by others, enhancing my overall experience on the site.

Acceptance Criteria:
- Implement a dedicated archive section that allows users to search for news articles from the past year or more.
- Ensure that users can filter archived news by date, category, or keywords to find specific articles easily.
- Confirm that at least 95% of archived articles are accessible within 3 clicks from the archive section.

Test Outline:
- Test the functionality of the archive section by searching for specific articles and verifying their availability.
- Check the filtering options to ensure they work correctly and return relevant results.
- Measure the number of clicks required to access various archived articles to ensure compliance with the acceptance criteria.","that (ISO 29148)
can (NASA ARM)
more (NASA ARM)",4,5,1.0,3,4,1.0,4,5,1.0,3,5,2.0,3,5,2.0,2,5,3.0,3,5,2.0,—
US017,"As a site visitor, I want to email news items to the editor, so that they can be considered for publication.","User Story:
As a site visitor, I want to submit news items via email to the editor so that my contributions can be evaluated for potential publication, enhancing community engagement and information sharing.

Acceptance Criteria:
- Provide a clear and accessible email submission form for news items on the website.
- Ensure that submissions are acknowledged with a confirmation email within 24 hours.
- Track and report the status of submitted news items, with at least 80% of submissions receiving feedback within 7 days.

Test Outline:
- Test the email submission form to confirm it is functional and user-friendly.
- Monitor the confirmation email process to ensure that all submissions receive acknowledgment within the specified timeframe.
- Review the feedback process to verify that the majority of submissions receive a response within the 7-day window.","it (ISO 29148)
that (ISO 29148)
all (ISO 29148)
can (NASA ARM)",4,4,0.0,3,5,2.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US018,"As a site editor, I want to set the following dates on a news item: Start Publishing Date, Old News Date, Stop Publishing Date, so that articles are published on and through appropriate dates.","User Story:
As a site editor, I want to configure specific dates for a news article, including the Start Publishing Date, Old News Date, and Stop Publishing Date, so that the articles are accurately published and displayed within the intended time frame, ensuring relevance and timely information for our audience.

Acceptance Criteria:
- The Start Publishing Date must be set to a future date that allows articles to go live at the designated time.
- The Old News Date should be defined to mark when the article transitions to an archived status, ensuring it is no longer featured prominently.
- The Stop Publishing Date must be established to automatically remove the article from active circulation, preventing it from being displayed after the specified date.

Test Outline:
- Verify that the Start Publishing Date is correctly set and that the article becomes live at the intended time.
- Check that the Old News Date is accurately applied, and the article is marked as old news on that date.
- Confirm that the Stop Publishing Date effectively removes the article from the site, ensuring it is no longer accessible to users after the specified date.","it (ISO 29148)
that (ISO 29148)
timely (NASA ARM)",3,4,1.0,3,4,1.0,4,5,1.0,3,5,2.0,3,5,2.0,2,5,3.0,3,5,2.0,—
US019,"As a site member, I want to subscribe to an RSS feed of news, so that I remain sufficiently and easily informed.","User Story:
As a site member, I want to subscribe to an RSS feed for news updates so that I can stay consistently informed about relevant content with minimal effort.

Acceptance Criteria:
- Successfully subscribe to the RSS feed with a confirmation message displayed.
- Ensure that the RSS feed updates at least once every hour with the latest news articles.
- Provide an option to customize the types of news categories included in the feed, allowing for at least 3 different categories to choose from.

Test Outline:
- Verify that the subscription process completes successfully and that a confirmation message is received.
- Check the frequency of updates to the RSS feed to confirm it refreshes at least once per hour.
- Test the customization feature to ensure users can select and receive news from their preferred categories.","it (ISO 29148)
that (ISO 29148)
minimal (ISO 29148)
every (ISO 29148)
can (NASA ARM)",3,5,2.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US020,"As a site editor, I want to assign priority numbers to news items, so that I can indicate which articles I want featured most prominently on the site.","User Story:
As a site editor, I want to assign priority rankings to news articles so that I can effectively highlight the most important content on the site, enhancing visibility and reader engagement.

Acceptance Criteria:
- Each news item must have a priority number assigned, ranging from 1 (highest priority) to 5 (lowest priority).
- The system should allow for easy reordering of articles based on their priority numbers, with changes reflected in real-time.
- Ensure that the top 3 articles with the highest priority are prominently displayed on the homepage within 2 seconds of page load.

Test Outline:
- Verify that each news item can be assigned a priority number and that the range is enforced correctly.
- Test the reordering functionality to ensure that changes in priority are updated immediately on the site.
- Measure the load time of the homepage to confirm that the top 3 prioritized articles are displayed within the specified time frame.","most (ISO 29148)
easy (ISO 29148)
that (ISO 29148)
can (NASA ARM)",4,4,0.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US021,"As a site visitor, I want to see a list of all upcoming Certification Courses and can page through them if there are a lot, so that I can choose the best course for me.","User Story:
As a site visitor, I want to access a comprehensive list of all upcoming Certification Courses and navigate through multiple pages if necessary, so that I can easily identify and select the course that best fits my needs.

Acceptance Criteria:
- Display a complete list of upcoming Certification Courses with relevant details such as dates, locations, and descriptions.
- Implement pagination to allow users to navigate through the course listings if there are more than 20 courses available.
- Ensure that the course selection process is user-friendly, with filters available to refine the search based on criteria like date, type, and level.

Test Outline:
- Verify that all upcoming Certification Courses are listed with the required details.
- Test the pagination feature to ensure it functions correctly when the number of courses exceeds 20.
- Check the filtering options to confirm they effectively narrow down the course selection based on user preferences.","best (ISO 29148)
it (ISO 29148)
that (ISO 29148)
all (ISO 29148)
can (NASA ARM)
best (NASA ARM)
more (NASA ARM)",4,4,0.0,4,4,0.0,4,4,0.0,4,4,0.0,4,4,0.0,3,4,1.0,4,4,0.0,—
US022,"As a site visitor, I want to see a list of all upcoming Other Courses and can page through them if necessary, so that I can choose the best course for me.","User Story:
As a site visitor, I want to access a comprehensive list of all upcoming Other Courses and have the ability to navigate through multiple pages if needed, so that I can easily identify and select the course that best fits my needs.

Acceptance Criteria:
- Display a complete list of upcoming Other Courses with at least 20 entries per page.
- Implement pagination that allows users to navigate through at least 5 pages of course listings.
- Ensure that each course entry includes essential details such as course title, date, and duration for informed decision-making.

Test Outline:
- Verify that the list of upcoming Other Courses is fully populated and displays the required number of entries per page.
- Test the pagination functionality to ensure users can navigate through all available pages without errors.
- Check that each course entry contains the necessary information to assist users in their selection process.","best (ISO 29148)
that (ISO 29148)
all (ISO 29148)
can (NASA ARM)
best (NASA ARM)",3,4,1.0,3,4,1.0,4,5,1.0,3,5,2.0,3,5,2.0,2,5,3.0,3,5,2.0,—
US023,"As a site visitor, I want to see a list of all upcoming Events, so that I can decide if I want to attend any.","User Story:
As a site visitor, I want to access a comprehensive list of all upcoming events so that I can evaluate my options and make informed decisions about which events to attend.

Acceptance Criteria:
- The events list must display at least 10 upcoming events with relevant details such as date, time, and location.
- The list should be updated in real-time to reflect any changes or new events added, ensuring accuracy.
- Users should be able to filter events by category (e.g., music, sports, workshops) to streamline their search.

Test Outline:
- Verify that the events list contains a minimum of 10 upcoming events with all necessary details.
- Check the system for real-time updates to the events list to confirm it reflects the latest information.
- Test the filtering functionality to ensure users can successfully filter events by category.","it (ISO 29148)
that (ISO 29148)
all (ISO 29148)
be able to (NASA ARM)
can (NASA ARM)",4,4,0.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US024,"As a trainer, I want to create a new course or event, so that site visitors can see it.","User Story:
As a trainer, I want to develop and publish a new course or event on the platform so that site visitors can easily discover and enroll in it, enhancing their learning opportunities.

Acceptance Criteria:
- The course or event must be created and made visible on the site within 24 hours of initiation.
- Ensure that the course/event details, including title, description, and schedule, are accurately displayed and accessible to users.
- Track and report the number of site visitors who view the new course/event within the first week of its launch, aiming for at least 100 views.

Test Outline:
- Verify that the course or event is successfully created and appears on the site within the specified timeframe.
- Check the accuracy and completeness of the displayed information for the new course/event.
- Monitor site analytics to confirm that the target number of views is achieved within the first week.","it (ISO 29148)
that (ISO 29148)
can (NASA ARM)",4,4,0.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US025,"As a trainer, I want to create an Other Course or Event I am charged a listing fee for that activity, so that I don't list events I don't really intend to hold.","User Story:
As a trainer, I want to establish a new course or event with a listing fee associated with it, so that I am incentivized to only list events that I genuinely plan to conduct, ensuring better resource allocation and commitment.

Acceptance Criteria:
- A listing fee must be set for each new course or event created, with a minimum fee of $50.
- The system should prevent the listing of any course or event unless the fee is paid upfront.
- A confirmation notification must be sent to the trainer upon successful listing of the event.

Test Outline:
- Verify that the listing fee is correctly applied and displayed during the course or event creation process.
- Check that the system blocks any attempts to list an event without the payment of the required fee.
- Confirm that a notification is received by the trainer after the event is successfully listed.","it (ISO 29148)
that (ISO 29148)
better (ISO 29148)
better (NASA ARM)",4,4,0.0,3,4,1.0,4,5,1.0,3,5,2.0,3,5,2.0,2,5,3.0,3,5,2.0,—
US026,"As a site administrator, I want to create an Other Course or Event that is not charged a listing fee, so that the Scrum Alliance doesn't charge itself for Scrum Gatherings that it puts on.","User Story:
As a site administrator, I want to establish a listing for an Other Course or Event that incurs no listing fee, so that the Scrum Alliance can host Scrum Gatherings without incurring additional costs.

Acceptance Criteria:
- Successfully create an Other Course or Event listing that is exempt from any associated fees.
- Ensure that the listing process is completed within 3 business days of submission.
- Confirm that the listing is visible and accessible to users without any fee-related restrictions.

Test Outline:
- Verify that the listing is created without any fees by checking the system records.
- Track the time taken from submission to completion to ensure it meets the 3-day requirement.
- Check the visibility of the listing to ensure it is accessible to users without any fee prompts.","it (ISO 29148)
that (ISO 29148)
can (NASA ARM)",4,5,1.0,3,4,1.0,4,5,1.0,3,5,2.0,3,5,2.0,2,5,3.0,3,5,2.0,—
US027,"As a site administrator, I want to set the listing fee per Other Course or Event, so that we have flexibility on what to charge in the future.","User Story:
As a site administrator, I want to configure the listing fee for each Other Course or Event individually, so that we can adapt our pricing strategy based on market trends and maximize revenue potential.

Acceptance Criteria:
- Enable the ability to set a unique listing fee for each Other Course or Event, with a minimum fee of $0 and a maximum fee of $500.
- Ensure that changes to the listing fee are saved and reflected in the system within 2 minutes.
- Provide a confirmation message to the administrator upon successful fee adjustment.

Test Outline:
- Test the functionality by setting various listing fees for different courses and events to ensure the system accepts the specified range.
- Verify that the updated fees are displayed correctly in the system within the stipulated time frame.
- Check that a confirmation message appears after each successful fee update.","that (ISO 29148)
can (NASA ARM)",4,4,0.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US028,"As a trainer, I want to update one of my existing courses or events, so that it reflects accurate information.","User Story:
As a trainer, I want to modify the details of one of my current courses or events so that it provides accurate and up-to-date information for participants, enhancing their learning experience.

Acceptance Criteria:
- Successfully update course/event details, including title, description, and schedule, ensuring all changes are reflected in the system.
- Confirm that the updated information is visible to all enrolled participants within 24 hours of the change.
- Ensure that any promotional materials or notifications are revised to include the updated course/event information.

Test Outline:
- Review the course/event details in the system to verify that the updates have been applied correctly.
- Check participant access to the updated information to confirm visibility within the specified timeframe.
- Assess promotional materials and notifications to ensure they accurately reflect the new course/event details.","it (ISO 29148)
that (ISO 29148)
all (ISO 29148)",4,4,0.0,3,4,1.0,4,4,0.0,3,4,1.0,4,4,0.0,2,4,2.0,3,4,1.0,—
US029,"As a trainer, I want to delete one of my courses or events, so that it's no longer listed if I cancel for some reason.","User Story:
As a trainer, I want the ability to remove a specific course or event from my listings so that it is effectively canceled and no longer visible to participants, ensuring clarity and accuracy in my offerings.

Acceptance Criteria:
- Successfully delete a selected course or event from the system with a confirmation prompt.
- Ensure that the deleted course or event is no longer displayed in the trainer's dashboard within 1 minute of deletion.
- Verify that participants can no longer access or register for the deleted course or event.

Test Outline:
- Attempt to delete a course or event and confirm that a prompt appears for user verification.
- Check the trainer's dashboard to ensure the course or event is removed within the specified time frame.
- Test participant access to the deleted course or event to confirm it is no longer available for registration.","it (ISO 29148)
that (ISO 29148)
can (NASA ARM)",4,4,0.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US030,"As a trainer, I want to copy one of my courses or events, so that I can create a new one.","User Story:
As a trainer, I want to duplicate an existing course or event so that I can efficiently create a new offering while maintaining the original structure and content.

Acceptance Criteria:
- The duplication process must allow for the selection of any course or event to be copied.
- The new course or event should retain at least 90% of the original content, including descriptions, schedules, and materials.
- The system must confirm the successful creation of the new course or event within 2 minutes of initiating the copy process.

Test Outline:
- Verify that the trainer can select and initiate the duplication of a specific course or event.
- Check that the new course or event contains the majority of the original content as specified.
- Measure the time taken to complete the duplication process to ensure it meets the 2-minute requirement.","it (ISO 29148)
that (ISO 29148)
can (NASA ARM)",4,4,0.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US031,"As a site admin, I want to delete any course or event, so that I can remove things that will no longer occur.","User Story:
As a site admin, I want the capability to permanently delete any course or event from the platform so that I can efficiently manage content and ensure that outdated or canceled items are no longer visible to users.

Acceptance Criteria:
- Successfully delete a course or event with a confirmation prompt to prevent accidental deletions.
- Ensure that the deletion process is completed within 3 seconds to maintain administrative efficiency.
- Verify that the deleted course or event no longer appears in the system or user-facing interfaces.

Test Outline:
- Attempt to delete a course or event and confirm that a prompt appears for user verification.
- Measure the time taken to complete the deletion process to ensure it meets the 3-second requirement.
- Check the system and user interfaces to confirm that the deleted item is no longer accessible.","it (ISO 29148)
that (ISO 29148)
capability to (NASA ARM)
can (NASA ARM)",4,4,0.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US032,"As a site editor, I want to update any course or event, so that I can fix things the original author hasn't.","User Story:
As a site editor, I want the ability to modify any course or event details so that I can correct inaccuracies or enhance the content that the original author may have overlooked, ensuring the information is accurate and up-to-date.

Acceptance Criteria:
- Successfully access and edit any course or event entry within the content management system.
- Ensure that all changes are saved and reflected on the site within 2 minutes of submission.
- Confirm that a notification is sent to the original author regarding the updates made to their content.

Test Outline:
- Attempt to edit various course and event entries to verify that the editing functionality works as intended.
- Check the time taken for changes to appear on the site after submission to ensure it meets the 2-minute requirement.
- Review the notification system to ensure that the original authors receive alerts about the modifications made.","it (ISO 29148)
that (ISO 29148)
all (ISO 29148)
can (NASA ARM)
may (NASA ARM)",4,4,0.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US033,"As a trainer, I want to turn a course into an event or an event into a course, so that I can correctly classify anything that was entered incorrectly.","User Story:
As a trainer, I want to convert a course into an event or vice versa, so that I can accurately categorize any entries that were misclassified, ensuring proper tracking and reporting.

Acceptance Criteria:
- Successfully convert a course to an event and verify that all associated data is retained and correctly categorized.
- Convert an event to a course and ensure that the new classification reflects in the system within 10 minutes.
- Generate a report showing the number of successful conversions and any discrepancies identified during the process.

Test Outline:
- Test the conversion functionality by attempting to change a course to an event and check for data integrity.
- Perform the reverse conversion from an event to a course and measure the time taken to complete the classification.
- Review the generated report to confirm that all conversions are accurately reflected and discrepancies are documented.","that (ISO 29148)
all (ISO 29148)
can (NASA ARM)",4,4,0.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
