ID,Original User Story,Rewritten User Story,Fuzzy Terms (with source),I_before,I_after,delta_I,N_before,N_after,delta_N,V_before,V_after,delta_V,E_before,E_after,delta_E,S_before,S_after,delta_S,T_before,T_after,delta_T,overall_before,overall_after,delta_overall,Low-score Explanation (<2)
A2US1O1,"As a parent, I want to receive real-time alerts when my child shows aggressive behavior, so I can intervene immediately.","User Story:
As a parent, I want to receive instant notifications when my child exhibits aggressive behavior so that I can take prompt action to address the situation and ensure their safety.

Acceptance Criteria:
- Alerts must be sent within 5 seconds of detecting aggressive behavior.
- Notifications should include specific details about the behavior and the time it occurred.
- The system must allow for customization of alert settings, enabling parents to choose preferred notification methods (e.g., SMS, app notification).

Test Outline:
- Simulate aggressive behavior to verify that alerts are generated and sent within the specified time frame.
- Check the content of the notifications to ensure they provide accurate and relevant information.
- Test the customization feature to confirm that parents can successfully modify their alert preferences.","it (ISO 29148)
that (ISO 29148)
can (NASA ARM)",4,4,0.0,3,4,1.0,3,5,2.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
A2US2O1,"As a teacher, I want daily reports on students' aggression levels from wearable sensors, so I can implement effective classroom strategies.","User Story:
As a teacher, I want to receive daily reports on students' aggression levels collected from wearable sensors so that I can develop and apply targeted classroom strategies to enhance student behavior and learning outcomes.

Acceptance Criteria:
- Daily reports must be generated and delivered by 8 AM each school day, summarizing aggression levels for each student.
- Reports should include a clear breakdown of aggression incidents, categorized by severity, with at least 3 distinct levels (low, medium, high).
- The system must allow for tracking trends over time, showing changes in aggression levels for each student over a minimum of 4 weeks.

Test Outline:
- Verify that daily reports are consistently generated and sent by the specified time.
- Check the content of the reports to ensure they accurately categorize aggression incidents and provide the required breakdown.
- Analyze the trend data over the specified period to confirm that it reflects changes in individual student aggression levels.","it (ISO 29148)
that (ISO 29148)
can (NASA ARM)",4,4,0.0,3,4,1.0,2,5,3.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
A2US3O1,"As a clinician, I want access to detailed logs of a child's aggressive incidents, so I can create personalized intervention plans.","User Story:
As a clinician, I want to obtain comprehensive logs of a child's aggressive incidents so that I can develop tailored intervention strategies that effectively address their specific behavioral needs.

Acceptance Criteria:
- Access to detailed incident logs must include at least 90% of recorded aggressive behaviors over the past 6 months.
- Logs should provide contextual information, such as triggers and responses, for a minimum of 80% of incidents.
- The system must allow for filtering logs by date, type of incident, and severity to facilitate targeted analysis.

Test Outline:
- Review the logs to ensure they contain the required percentage of incidents and contextual details.
- Test the filtering functionality to confirm it accurately narrows down incidents based on specified criteria.","it (ISO 29148)
that (ISO 29148)
can (NASA ARM)",4,5,1.0,3,4,1.0,3,5,2.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
A2US4O1,"As a researcher, I want to analyze aggregated sensor data from multiple participants, so I can study the triggers of aggression in children.","User Story:
As a researcher, I want to access and analyze aggregated sensor data collected from a diverse group of participants, so that I can identify and understand the specific triggers of aggressive behavior in children, leading to more effective interventions.

Acceptance Criteria:
- Successfully aggregate sensor data from at least 100 participants to ensure a robust dataset for analysis.
- Provide data analysis tools that allow for the identification of at least 5 distinct triggers of aggression based on the aggregated data.
- Generate a comprehensive report summarizing findings within 2 weeks of data collection completion.

Test Outline:
- Verify that the sensor data from the required number of participants is successfully aggregated and accessible for analysis.
- Analyze the data to confirm the identification of the specified number of aggression triggers.
- Review the generated report for completeness and accuracy within the established timeframe.","effective (ISO 29148)
robust (ISO 29148)
that (ISO 29148)
effective (NASA ARM)
can (NASA ARM)
more (NASA ARM)",4,4,0.0,3,4,1.0,3,5,2.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
A2US5O1,"As a school administrator, I want to monitor overall aggression data across the school, so I can develop policies to enhance safety.","User Story:
As a school administrator, I want to analyze comprehensive aggression data throughout the school so that I can formulate effective policies aimed at improving student safety and well-being.

Acceptance Criteria:
- Collect and compile aggression incident reports from all departments on a monthly basis.
- Generate a detailed report that highlights trends and patterns in aggression incidents, with at least 3 actionable insights per report.
- Ensure that the data is accessible in a user-friendly dashboard format for real-time monitoring and decision-making.

Test Outline:
- Review the monthly incident report to confirm that all departments have submitted their data.
- Analyze the generated report for clarity and the presence of actionable insights.
- Test the dashboard for usability and ensure that it provides real-time updates on aggression data.","effective (ISO 29148)
it (ISO 29148)
that (ISO 29148)
all (ISO 29148)
effective (NASA ARM)
can (NASA ARM)",4,4,0.0,3,4,1.0,3,5,2.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
A2US6O1,"As a child with ADHD, I want to wear a comfortable activity monitor, so my behavior is tracked without feeling uncomfortable.","User Story:
As a child with ADHD, I want to wear a comfortable activity tracker so that my daily behaviors can be monitored discreetly, allowing me to engage in activities without discomfort or distraction.

Acceptance Criteria:
- The activity monitor must be designed to fit comfortably for extended wear, with a satisfaction rating of at least 90% from users.
- The device should accurately track activity levels and behavioral patterns with a minimum accuracy rate of 95%.
- The monitor must be lightweight, weighing no more than 50 grams, to ensure it does not hinder movement during play.

Test Outline:
- Conduct user feedback sessions to assess comfort levels and satisfaction ratings of the activity monitor.
- Validate the accuracy of the activity tracking by comparing the monitor's data against a reliable reference standard.
- Weigh the activity monitor to confirm it meets the specified weight requirement for comfort.","reliable (ISO 29148)
it (ISO 29148)
that (ISO 29148)
can (NASA ARM)
more (NASA ARM)",4,5,1.0,3,4,1.0,3,5,2.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
A2US7O1,"As a data scientist, I want the machine learning model to accurately distinguish between aggressive and non-aggressive activities, so the system reliably identifies true aggression incidents.","User Story:
As a data scientist, I want the machine learning model to effectively differentiate between aggressive and non-aggressive activities so that the system can consistently and accurately identify true incidents of aggression, enhancing overall safety and response measures.

Acceptance Criteria:
- Achieve an accuracy rate of at least 90% in classifying aggressive versus non-aggressive activities during testing.
- Ensure the model maintains a false positive rate of ≤5% to minimize incorrect aggression alerts.
- Validate the model's performance with a dataset of at least 1,000 labeled instances to ensure robustness and reliability.

Test Outline:
- Conduct a series of tests on the model using a validation dataset to measure accuracy and false positive rates.
- Review the classification results against the labeled dataset to confirm the model's effectiveness in distinguishing between activity types.","that (ISO 29148)
can (NASA ARM)",3,4,1.0,3,4,1.0,3,5,2.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
A2US8O1,"As a guardian, I want to view trends of my child's aggression incidents over time, so I can understand and support their behavioral development.","User Story:
As a guardian, I want to analyze the trends of my child's aggression incidents over a specified period so that I can effectively understand their behavioral development and provide appropriate support.

Acceptance Criteria:
- Display a visual trend graph that tracks aggression incidents over the past 6 months, updated monthly.
- Include filters to view incidents by type (e.g., verbal, physical) and severity level.
- Provide a summary report that highlights any significant increases or decreases in incidents, with actionable insights.

Test Outline:
- Verify that the trend graph accurately reflects the data for aggression incidents over the designated time frame.
- Test the filtering options to ensure they correctly display incidents based on selected criteria.
- Review the summary report for accuracy in identifying trends and providing relevant insights.","that (ISO 29148)
significant (ISO 29148)
appropriate (ISO 29148)
can (NASA ARM)",3,4,1.0,3,4,1.0,3,5,2.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
A2US9O1,"As a privacy officer, I want all sensor data to be securely stored and access-controlled, so children's privacy is protected.","User Story:
As a privacy officer, I want to ensure that all sensor data is securely stored and access-controlled so that we can effectively safeguard children's privacy and comply with relevant regulations.

Acceptance Criteria:
- Implement encryption for all stored sensor data to ensure it is protected against unauthorized access.
- Establish role-based access controls (RBAC) to limit data access to authorized personnel only, with a maximum of 5 roles defined.
- Conduct quarterly audits to verify compliance with privacy standards and ensure that no unauthorized access has occurred.

Test Outline:
- Test the encryption process by attempting to access stored sensor data without proper authorization to confirm it is secure.
- Review the access control logs to ensure that only designated roles have accessed the sensor data.
- Perform a compliance audit every three months and document findings to ensure adherence to privacy regulations.","secure (ISO 29148)
it (ISO 29148)
that (ISO 29148)
all (ISO 29148)
every (ISO 29148)
can (NASA ARM)",3,4,1.0,3,4,1.0,3,5,2.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
A2US10O1,"As a software developer, I want to integrate sensor data with existing health management systems, so comprehensive support services can be provided seamlessly","User Story:
As a software developer, I want to seamlessly integrate sensor data into the current health management systems so that we can deliver comprehensive support services that enhance patient care and operational efficiency.

Acceptance Criteria:
- Successfully connect and transmit data from at least 5 different types of sensors to the health management system.
- Ensure that the integration allows for real-time data updates with a latency of no more than 2 seconds.
- Validate that the system can process and display sensor data without errors for at least 95% of user interactions.

Test Outline:
- Test the data transmission from each sensor type to confirm successful integration.
- Measure the latency of data updates to ensure it meets the 2-second requirement.
- Conduct user interaction tests to verify that the system handles sensor data correctly and without errors.","it (ISO 29148)
that (ISO 29148)
can (NASA ARM)
more (NASA ARM)",4,4,0.0,3,4,1.0,3,5,2.0,2,5,3.0,4,5,1.0,2,5,3.0,3,5,2.0,—
A3US1O1,"As a social media moderator, I want real-time alerts of aggressive tweets, so I can promptly address and remove harmful content.","User Story:
As a social media moderator, I want to receive immediate notifications for aggressive tweets so that I can swiftly take action to eliminate harmful content and maintain a safe online environment.

Acceptance Criteria:
- Alerts for aggressive tweets must be generated within 2 seconds of detection.
- The system should identify and flag at least 90% of harmful tweets based on predefined criteria.
- A dashboard must display flagged tweets for review, allowing moderators to take action within 5 minutes of receiving an alert.

Test Outline:
- Monitor the alert system to ensure notifications are triggered within the specified 2-second timeframe.
- Review the accuracy of the aggressive tweet detection by calculating the percentage of correctly flagged tweets against the total number of harmful tweets.
- Assess the response time of moderators by tracking the time taken to address flagged tweets after receiving alerts.","that (ISO 29148)
can (NASA ARM)",3,4,1.0,3,4,1.0,2,5,3.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
A3US2O1,"As a platform administrator, I want the aggression detection system to scale efficiently with Twitter’s data volume, so it can handle up to 778 million tweets daily using minimal resources.","User Story:
As a platform administrator, I want the aggression detection system to efficiently scale with Twitter's data volume so that it can process up to 778 million tweets per day while utilizing minimal computational resources.

Acceptance Criteria:
- The system must be capable of processing 778 million tweets daily without exceeding a resource utilization threshold of 70%.
- Response time for detecting aggression in tweets should remain under 1 second for 95% of the processed tweets.
- The architecture should support horizontal scaling to accommodate a 20% increase in tweet volume without degradation in performance.

Test Outline:
- Monitor system performance metrics to ensure resource utilization stays within the defined limits while processing the target tweet volume.
- Measure the response time for aggression detection to confirm it meets the 1-second requirement for 95% of tweets.
- Simulate a 20% increase in tweet volume and verify that the system scales horizontally without performance loss.","it (ISO 29148)
that (ISO 29148)
minimal (ISO 29148)
be capable of (NASA ARM)
can (NASA ARM)",4,5,1.0,3,4,1.0,3,5,2.0,3,5,2.0,3,5,2.0,2,5,3.0,3,5,2.0,—
A3US3O1,"As a data scientist, I want the machine learning classifiers to adapt incrementally with new data, so the detection accuracy remains high as aggressive behavior evolves.","User Story:
As a data scientist, I want the machine learning classifiers to incrementally update with incoming data so that the detection accuracy consistently exceeds 90% as aggressive behavior patterns evolve over time.

Acceptance Criteria:
- The classifiers must successfully integrate new data at least once per week without requiring a complete retraining cycle.
- Maintain a detection accuracy of 90% or higher on a validation set that reflects the latest behavior trends.
- Implement a monitoring system that alerts when accuracy drops below 90%, allowing for timely adjustments.

Test Outline:
- Track the frequency of data integration and confirm it occurs weekly as planned.
- Evaluate the detection accuracy on the validation set after each incremental update to ensure it meets the target.
- Test the monitoring system by simulating a drop in accuracy and verifying that alerts are triggered appropriately.","it (ISO 29148)
that (ISO 29148)
timely (NASA ARM)",4,5,1.0,3,4,1.0,3,5,2.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
A3US4O1,"As a researcher, I want to analyze detected aggression, sarcasm, racism, and sexism in real-time, so I can study trends and patterns in online behavior.","User Story:
As a researcher, I want to conduct real-time analysis of detected aggression, sarcasm, racism, and sexism in online interactions so that I can identify and quantify trends and patterns in user behavior effectively.

Acceptance Criteria:
- Implement a system that processes and categorizes at least 1,000 online interactions per minute for accurate detection of the specified behaviors.
- Generate a report summarizing the frequency and context of each behavior type, with results updated every 10 minutes.
- Ensure that the analysis tool provides visualizations that highlight trends over time, allowing for easy interpretation of data.

Test Outline:
- Test the system's ability to analyze and categorize interactions by simulating a dataset of 1,000 interactions and verifying the accuracy of the classifications.
- Review the generated reports to confirm that they reflect real-time updates and include the required frequency and context information.
- Evaluate the visualizations for clarity and effectiveness in displaying trends and patterns over the specified time intervals.","easy (ISO 29148)
that (ISO 29148)
every (ISO 29148)
can (NASA ARM)",2,4,2.0,2,4,2.0,2,5,3.0,2,5,3.0,3,5,2.0,2,5,3.0,2,5,3.0,—
A3US5O1,"As a user, I want aggressive content to be minimized on my Twitter feed, so my online experience is safer and more positive.","User Story:
As a user, I want to significantly reduce the visibility of aggressive content in my feed so that I can enjoy a safer and more positive online experience, enhancing my overall engagement with the platform.

Acceptance Criteria:
- Implement a filtering mechanism that decreases the appearance of aggressive content by at least 75% in the user's feed.
- Allow users to customize their content preferences, enabling them to block specific keywords or phrases associated with aggressive behavior.
- Provide a feedback option for users to report aggressive content, with a target of processing reports within 24 hours.

Test Outline:
- Analyze the content in the user's feed before and after the implementation to confirm a reduction of aggressive content by the specified percentage.
- Test the customization feature to ensure users can successfully block selected keywords and that these changes are reflected in their feed.
- Monitor the response time for processing user reports to verify compliance with the 24-hour target.","that (ISO 29148)
these (ISO 29148)
can (NASA ARM)
more (NASA ARM)",3,4,1.0,3,5,2.0,3,5,2.0,2,5,3.0,4,5,1.0,2,5,3.0,3,5,2.0,—
A3US6O1,"As a compliance officer, I want detailed reports on detected aggressive behavior, so I can ensure the platform adheres to community guidelines and regulations.","User Story:
As a compliance officer, I want to receive comprehensive reports on instances of detected aggressive behavior so that I can effectively monitor compliance with community guidelines and regulatory standards, ensuring a safe environment for all users.

Acceptance Criteria:
- Generate detailed reports that include at least 10 specific instances of aggressive behavior per week.
- Reports must categorize aggressive behavior types and provide timestamps for each incident.
- Ensure that reports are accessible within 24 hours of detection for timely review and action.

Test Outline:
- Review the generated reports to confirm they contain the required number of incidents and categorization.
- Check the timestamps in the reports to ensure they align with the detection times.
- Validate that reports are delivered to the compliance officer's dashboard within the specified 24-hour timeframe.","that (ISO 29148)
all (ISO 29148)
timely (NASA ARM)
can (NASA ARM)",3,4,1.0,3,4,1.0,3,5,2.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
A3US7O1,"As a developer, I want the framework to integrate seamlessly with existing Twitter infrastructure, so deployment is efficient and does not disrupt service.","User Story:
As a developer, I want the framework to achieve seamless integration with the current Twitter infrastructure so that deployment is streamlined, ensuring minimal disruption to service and maintaining operational efficiency.

Acceptance Criteria:
- Integration must be completed with zero downtime during deployment, verified through monitoring tools.
- Ensure that at least 95% of existing services remain operational during the integration process.
- Document the integration process and provide a rollback plan that can be executed within 10 minutes if issues arise.

Test Outline:
- Monitor service availability and performance metrics during the deployment to confirm zero downtime.
- Conduct a post-deployment review to ensure that 95% of services are functioning as expected.
- Test the rollback plan by simulating a failure scenario and measuring the time taken to revert to the previous state.","that (ISO 29148)
minimal (ISO 29148)
can (NASA ARM)",3,4,1.0,3,4,1.0,3,5,2.0,2,5,3.0,4,5,1.0,2,5,3.0,3,5,2.0,—
A3US8O1,"As a content strategist, I want insights from aggression detection to inform policy updates, so the platform can proactively manage evolving online threats.","User Story:
As a content strategist, I want to leverage insights from aggression detection analytics to guide timely policy updates, so that the platform can effectively anticipate and mitigate emerging online threats.

Acceptance Criteria:
- Generate a comprehensive report on aggression detection trends at least once a month.
- Implement policy updates based on insights within 2 weeks of report generation.
- Achieve a 30% reduction in reported online threats within 3 months of policy implementation.

Test Outline:
- Review the monthly report to ensure it includes actionable insights and trends related to aggression detection.
- Track the timeline from report generation to policy update implementation to confirm adherence to the 2-week target.
- Monitor the number of reported online threats before and after policy updates to validate the 30% reduction goal.","it (ISO 29148)
that (ISO 29148)
timely (NASA ARM)
can (NASA ARM)",4,4,0.0,3,4,1.0,3,5,2.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
A3US9O1,"As a marketer, I want to ensure that aggressive or harmful content does not appear alongside advertisements, so brand safety is maintained on the platform.","User Story:
As a marketer, I want to implement strict content filtering measures to prevent aggressive or harmful content from being displayed alongside advertisements, ensuring that brand safety is upheld on the platform.

Acceptance Criteria:
- Establish a content moderation system that identifies and blocks at least 95% of aggressive or harmful content before it appears next to ads.
- Conduct quarterly audits to ensure compliance with brand safety standards, achieving a minimum satisfaction rate of 90% from stakeholders.
- Provide real-time reporting on content filtering effectiveness, with metrics showing a reduction in harmful content adjacency by at least 80%.

Test Outline:
- Test the content moderation system by running a sample of advertisements alongside various content types to measure the percentage of harmful content successfully blocked.
- Review audit results and stakeholder feedback to confirm that brand safety standards are consistently met.
- Analyze real-time reports to verify the effectiveness of the content filtering measures and the reduction in harmful content adjacency.","it (ISO 29148)
that (ISO 29148)",4,4,0.0,3,5,2.0,3,4,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
A3US10O1,"As a cybersecurity analyst, I want the system to detect and report coordinated aggressive campaigns, so I can mitigate large-scale harassment or abuse efforts effectively.","User Story:
As a cybersecurity analyst, I want the system to identify and alert me about coordinated aggressive campaigns in real-time, so that I can proactively mitigate large-scale harassment or abuse efforts and protect users effectively.

Acceptance Criteria:
- The system must detect and report at least 90% of coordinated aggressive campaigns within 5 minutes of initiation.
- Alerts should include detailed information on the nature of the campaign, including the number of affected users and the methods used.
- The system should provide actionable insights or recommendations for mitigation strategies within 10 minutes of detection.

Test Outline:
- Simulate coordinated aggressive campaigns to verify that the system detects and reports them within the specified time frame.
- Review the content of alerts to ensure they contain comprehensive details about the campaigns.
- Assess the system's ability to generate actionable insights by evaluating the recommendations provided after detection.","that (ISO 29148)
can (NASA ARM)",3,4,1.0,3,4,1.0,3,5,2.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
